lineup_type,lambda,selfish_agent,game_idx,seed,turn_order,agent,expected_production,final_vp,total_resources_in_hand,prod_gini_game
CONVEX,1.333333,GREEDY,26,27,2,GREEDY,0.638889,2,8,0.154762
CONVEX,1.333333,GREEDY,27,28,0,CONVEX,0.555556,6,8,0.124294
CONVEX,1.333333,GREEDY,27,28,1,R,0.694444,2,8,0.124294
CONVEX,1.333333,GREEDY,27,28,2,GREEDY,0.388889,10,3,0.124294
CONVEX,1.333333,GREEDY,28,29,0,CONVEX,0.666667,4,11,0.235294
CONVEX,1.333333,GREEDY,28,29,1,R,0.583333,6,10,0.235294
CONVEX,1.333333,GREEDY,28,29,2,GREEDY,0.166667,10,4,0.235294
CONVEX,1.333333,GREEDY,29,30,0,CONVEX,0.694444,5,17,0.137931
CONVEX,1.333333,GREEDY,29,30,1,R,0.361111,11,3,0.137931
CONVEX,1.333333,GREEDY,29,30,2,GREEDY,0.555556,2,13,0.137931
CONVEX,1.333333,GREEDY,30,31,0,CONVEX,0.666667,4,10,0.092308
CONVEX,1.333333,GREEDY,30,31,1,R,0.444444,10,4,0.092308
CONVEX,1.333333,GREEDY,30,31,2,GREEDY,0.694444,5,19,0.092308
CONVEX,1.333333,GREEDY,31,32,0,CONVEX,0.527778,10,2,0.063492
CONVEX,1.333333,GREEDY,31,32,1,R,0.694444,3,8,0.063492
CONVEX,1.333333,GREEDY,31,32,2,GREEDY,0.527778,5,8,0.063492
CONVEX,1.333333,GREEDY,32,33,0,CONVEX,0.638889,4,10,0.160494
CONVEX,1.333333,GREEDY,32,33,1,R,0.583333,4,8,0.160494
CONVEX,1.333333,GREEDY,32,33,2,GREEDY,0.277778,10,4,0.160494
CONVEX,1.333333,GREEDY,33,34,0,CONVEX,0.611111,5,4,0.066667
CONVEX,1.333333,GREEDY,33,34,1,R,0.444444,10,3,0.066667
CONVEX,1.333333,GREEDY,33,34,2,GREEDY,0.611111,4,3,0.066667
CONVEX,1.333333,GREEDY,34,35,0,CONVEX,0.638889,4,23,0.126437
CONVEX,1.333333,GREEDY,34,35,1,R,0.333333,10,3,0.126437
CONVEX,1.333333,GREEDY,34,35,2,GREEDY,0.638889,4,16,0.126437
CONVEX,1.333333,GREEDY,35,36,0,CONVEX,0.416667,10,6,0.08046
CONVEX,1.333333,GREEDY,35,36,1,R,0.583333,2,14,0.08046
CONVEX,1.333333,GREEDY,35,36,2,GREEDY,0.611111,4,17,0.08046
CONVEX,1.333333,GREEDY,36,37,0,CONVEX,0.722222,8,24,0.16129
CONVEX,1.333333,GREEDY,36,37,1,R,0.694444,4,16,0.16129
CONVEX,1.333333,GREEDY,36,37,2,GREEDY,0.305556,11,4,0.16129
CONVEX,1.333333,GREEDY,37,38,0,CONVEX,0.75,10,16,0.378788
CONVEX,1.333333,GREEDY,37,38,1,R,0.055556,6,2,0.378788
CONVEX,1.333333,GREEDY,37,38,2,GREEDY,0.416667,4,15,0.378788
CONVEX,1.333333,GREEDY,38,39,0,CONVEX,0.611111,10,11,0.248366
CONVEX,1.333333,GREEDY,38,39,1,R,0.138889,2,3,0.248366
CONVEX,1.333333,GREEDY,38,39,2,GREEDY,0.666667,2,7,0.248366
CONVEX,1.333333,GREEDY,39,40,0,CONVEX,0.388889,11,4,0.107143
CONVEX,1.333333,GREEDY,39,40,1,R,0.527778,7,8,0.107143
CONVEX,1.333333,GREEDY,39,40,2,GREEDY,0.638889,4,9,0.107143
CONVEX,1.333333,GREEDY,40,41,0,CONVEX,0.5,9,8,0.072917
CONVEX,1.333333,GREEDY,40,41,1,R,0.694444,4,20,0.072917
CONVEX,1.333333,GREEDY,40,41,2,GREEDY,0.583333,10,19,0.072917
CONVEX,1.333333,GREEDY,41,42,0,CONVEX,0.75,10,20,0.230303
CONVEX,1.333333,GREEDY,41,42,1,R,0.555556,3,17,0.230303
CONVEX,1.333333,GREEDY,41,42,2,GREEDY,0.222222,6,3,0.230303
CONVEX,1.333333,GREEDY,42,43,0,CONVEX,0.666667,4,12,0.285714
CONVEX,1.333333,GREEDY,42,43,1,R,0.111111,10,5,0.285714
CONVEX,1.333333,GREEDY,42,43,2,GREEDY,0.777778,4,5,0.285714
CONVEX,1.333333,GREEDY,43,44,0,CONVEX,0.333333,10,3,0.149425
CONVEX,1.333333,GREEDY,43,44,1,R,0.583333,9,19,0.149425
CONVEX,1.333333,GREEDY,43,44,2,GREEDY,0.694444,7,14,0.149425
CONVEX,1.333333,GREEDY,44,45,0,CONVEX,0.416667,10,3,0.11828
CONVEX,1.333333,GREEDY,44,45,1,R,0.722222,2,5,0.11828
CONVEX,1.333333,GREEDY,44,45,2,GREEDY,0.583333,4,17,0.11828
CONVEX,1.333333,GREEDY,45,46,0,CONVEX,0.527778,2,7,0.24359
CONVEX,1.333333,GREEDY,45,46,1,R,0.194444,10,3,0.24359
CONVEX,1.333333,GREEDY,45,46,2,GREEDY,0.722222,5,9,0.24359
CONVEX,1.333333,GREEDY,46,47,0,CONVEX,0.222222,10,3,0.226415
CONVEX,1.333333,GREEDY,46,47,1,R,0.527778,6,13,0.226415
CONVEX,1.333333,GREEDY,46,47,2,GREEDY,0.722222,2,17,0.226415
CONVEX,1.333333,GREEDY,47,48,0,CONVEX,0.694444,4,28,0.197531
CONVEX,1.333333,GREEDY,47,48,1,R,0.25,10,3,0.197531
CONVEX,1.333333,GREEDY,47,48,2,GREEDY,0.555556,3,15,0.197531
CONVEX,1.333333,GREEDY,48,49,0,CONVEX,0.666667,10,29,0.16092
CONVEX,1.333333,GREEDY,48,49,1,R,0.277778,8,9,0.16092
CONVEX,1.333333,GREEDY,48,49,2,GREEDY,0.666667,7,19,0.16092
CONVEX,1.333333,GREEDY,49,50,0,CONVEX,0.5,10,5,0.065574
CONVEX,1.333333,GREEDY,49,50,1,R,0.666667,4,32,0.065574
CONVEX,1.333333,GREEDY,49,50,2,GREEDY,0.527778,4,23,0.065574
CONVEX,1.333333,GREEDY,50,51,0,CONVEX,0.694444,10,13,0.196721
CONVEX,1.333333,GREEDY,50,51,1,R,0.75,8,18,0.196721
CONVEX,1.333333,GREEDY,50,51,2,GREEDY,0.25,2,3,0.196721
CONVEX,1.333333,GREEDY,51,52,0,CONVEX,0.333333,10,0,0.155556
CONVEX,1.333333,GREEDY,51,52,1,R,0.611111,2,8,0.155556
CONVEX,1.333333,GREEDY,51,52,2,GREEDY,0.722222,2,6,0.155556
CONVEX,1.333333,GREEDY,52,53,0,CONVEX,0.666667,5,21,0.178571
CONVEX,1.333333,GREEDY,52,53,1,R,0.638889,10,17,0.178571
CONVEX,1.333333,GREEDY,52,53,2,GREEDY,0.25,2,5,0.178571
CONVEX,1.333333,GREEDY,53,54,0,CONVEX,0.555556,2,7,0.116402
CONVEX,1.333333,GREEDY,53,54,1,R,0.444444,4,2,0.116402
CONVEX,1.333333,GREEDY,53,54,2,GREEDY,0.75,10,30,0.116402
CONVEX,1.333333,GREEDY,54,55,0,CONVEX,0.666667,2,13,0.10101
CONVEX,1.333333,GREEDY,54,55,1,R,0.722222,2,18,0.10101
CONVEX,1.333333,GREEDY,54,55,2,GREEDY,0.444444,10,4,0.10101
CONVEX,1.333333,GREEDY,55,56,0,CONVEX,0.611111,10,50,0.105263
CONVEX,1.333333,GREEDY,55,56,1,R,0.611111,4,17,0.105263
CONVEX,1.333333,GREEDY,55,56,2,GREEDY,0.361111,9,8,0.105263
CONVEX,1.333333,GREEDY,56,57,0,CONVEX,0.472222,2,11,0.1
CONVEX,1.333333,GREEDY,56,57,1,R,0.472222,10,2,0.1
CONVEX,1.333333,GREEDY,56,57,2,GREEDY,0.722222,5,22,0.1
CONVEX,1.333333,GREEDY,57,58,0,CONVEX,0.638889,4,5,0.263889
CONVEX,1.333333,GREEDY,57,58,1,R,0.583333,4,6,0.263889
CONVEX,1.333333,GREEDY,57,58,2,GREEDY,0.111111,10,2,0.263889
CONVEX,1.333333,GREEDY,58,59,0,CONVEX,0.527778,2,6,0.130952
CONVEX,1.333333,GREEDY,58,59,1,R,0.666667,3,9,0.130952
CONVEX,1.333333,GREEDY,58,59,2,GREEDY,0.361111,10,9,0.130952
CONVEX,1.333333,GREEDY,59,60,0,CONVEX,0.111111,3,5,0.301887
CONVEX,1.333333,GREEDY,59,60,1,R,0.777778,4,31,0.301887
CONVEX,1.333333,GREEDY,59,60,2,GREEDY,0.583333,10,16,0.301887
CONVEX,1.333333,GREEDY,60,61,0,CONVEX,0.333333,2,5,0.130952
CONVEX,1.333333,GREEDY,60,61,1,R,0.583333,10,9,0.130952
CONVEX,1.333333,GREEDY,60,61,2,GREEDY,0.638889,4,15,0.130952
CONVEX,1.333333,GREEDY,61,62,0,CONVEX,0.638889,2,8,0.090395
CONVEX,1.333333,GREEDY,61,62,1,R,0.583333,10,10,0.090395
CONVEX,1.333333,GREEDY,61,62,2,GREEDY,0.416667,8,8,0.090395
CONVEX,1.333333,GREEDY,62,63,0,CONVEX,0.416667,6,1,0.10929
CONVEX,1.333333,GREEDY,62,63,1,R,0.694444,10,29,0.10929
CONVEX,1.333333,GREEDY,62,63,2,GREEDY,0.583333,4,41,0.10929
CONVEX,1.333333,GREEDY,63,64,0,CONVEX,0.277778,10,0,0.179487
CONVEX,1.333333,GREEDY,63,64,1,R,0.5,4,6,0.179487
CONVEX,1.333333,GREEDY,63,64,2,GREEDY,0.666667,7,13,0.179487
CONVEX,1.333333,GREEDY,64,65,0,CONVEX,0.5,3,6,0.080808
CONVEX,1.333333,GREEDY,64,65,1,R,0.722222,11,29,0.080808
CONVEX,1.333333,GREEDY,64,65,2,GREEDY,0.611111,4,17,0.080808
CONVEX,1.333333,GREEDY,65,66,0,CONVEX,0.5,4,17,0.119048
CONVEX,1.333333,GREEDY,65,66,1,R,0.388889,3,5,0.119048
CONVEX,1.333333,GREEDY,65,66,2,GREEDY,0.666667,10,16,0.119048
CONVEX,1.333333,GREEDY,66,67,0,CONVEX,0.583333,2,3,0.10929
CONVEX,1.333333,GREEDY,66,67,1,R,0.694444,10,13,0.10929
CONVEX,1.333333,GREEDY,66,67,2,GREEDY,0.416667,2,5,0.10929
CONVEX,1.333333,GREEDY,67,68,0,CONVEX,0.694444,2,12,0.269231
CONVEX,1.333333,GREEDY,67,68,1,R,0.111111,10,3,0.269231
CONVEX,1.333333,GREEDY,67,68,2,GREEDY,0.638889,9,49,0.269231
CONVEX,1.333333,GREEDY,68,69,0,CONVEX,0.666667,10,11,0.181818
CONVEX,1.333333,GREEDY,68,69,1,R,0.611111,4,15,0.181818
CONVEX,1.333333,GREEDY,68,69,2,GREEDY,0.25,3,1,0.181818
CONVEX,1.333333,GREEDY,69,70,0,CONVEX,0.583333,4,27,0.163743
CONVEX,1.333333,GREEDY,69,70,1,R,0.305556,2,3,0.163743
CONVEX,1.333333,GREEDY,69,70,2,GREEDY,0.694444,10,16,0.163743
CONVEX,1.333333,GREEDY,70,71,0,CONVEX,0.277778,10,6,0.195402
CONVEX,1.333333,GREEDY,70,71,1,R,0.583333,2,9,0.195402
CONVEX,1.333333,GREEDY,70,71,2,GREEDY,0.75,4,25,0.195402
CONVEX,1.333333,GREEDY,71,72,0,CONVEX,0.611111,10,8,0.128655
CONVEX,1.333333,GREEDY,71,72,1,R,0.638889,4,15,0.128655
CONVEX,1.333333,GREEDY,71,72,2,GREEDY,0.333333,5,5,0.128655
CONVEX,1.333333,GREEDY,72,73,0,CONVEX,0.277778,3,5,0.206897
CONVEX,1.333333,GREEDY,72,73,1,R,0.555556,3,7,0.206897
CONVEX,1.333333,GREEDY,72,73,2,GREEDY,0.777778,10,19,0.206897
CONVEX,1.333333,GREEDY,73,74,0,CONVEX,0.722222,5,15,0.129032
CONVEX,1.333333,GREEDY,73,74,1,R,0.611111,4,27,0.129032
CONVEX,1.333333,GREEDY,73,74,2,GREEDY,0.388889,10,4,0.129032
CONVEX,1.333333,GREEDY,74,75,0,CONVEX,0.388889,5,6,0.116402
CONVEX,1.333333,GREEDY,74,75,1,R,0.694444,7,5,0.116402
CONVEX,1.333333,GREEDY,74,75,2,GREEDY,0.666667,10,5,0.116402
CONVEX,1.333333,GREEDY,75,76,0,CONVEX,0.194444,2,4,0.218182
CONVEX,1.333333,GREEDY,75,76,1,R,0.694444,10,12,0.218182
CONVEX,1.333333,GREEDY,75,76,2,GREEDY,0.638889,2,6,0.218182
CONVEX,1.333333,GREEDY,76,77,0,CONVEX,0.388889,8,6,0.112994
CONVEX,1.333333,GREEDY,76,77,1,R,0.666667,10,26,0.112994
CONVEX,1.333333,GREEDY,76,77,2,GREEDY,0.583333,4,14,0.112994
CONVEX,1.333333,GREEDY,77,78,0,CONVEX,0.527778,6,7,0.209877
CONVEX,1.333333,GREEDY,77,78,1,R,0.722222,10,2,0.209877
CONVEX,1.333333,GREEDY,77,78,2,GREEDY,0.25,5,1,0.209877
CONVEX,1.333333,GREEDY,78,79,0,CONVEX,0.555556,2,7,0.137566
CONVEX,1.333333,GREEDY,78,79,1,R,0.416667,3,3,0.137566
CONVEX,1.333333,GREEDY,78,79,2,GREEDY,0.777778,10,22,0.137566
CONVEX,1.333333,GREEDY,79,80,0,CONVEX,0.388889,10,4,0.126984
CONVEX,1.333333,GREEDY,79,80,1,R,0.722222,8,31,0.126984
CONVEX,1.333333,GREEDY,79,80,2,GREEDY,0.638889,9,33,0.126984
CONVEX,1.333333,GREEDY,80,81,0,CONVEX,0.694444,10,11,0.181818
CONVEX,1.333333,GREEDY,80,81,1,R,0.277778,7,4,0.181818
CONVEX,1.333333,GREEDY,80,81,2,GREEDY,0.555556,3,10,0.181818
CONVEX,1.333333,GREEDY,81,82,0,CONVEX,0.611111,4,11,0.133333
CONVEX,1.333333,GREEDY,81,82,1,R,0.361111,10,3,0.133333
CONVEX,1.333333,GREEDY,81,82,2,GREEDY,0.694444,4,11,0.133333
CONVEX,1.333333,GREEDY,82,83,0,CONVEX,0.194444,8,4,0.217687
CONVEX,1.333333,GREEDY,82,83,1,R,0.638889,10,6,0.217687
CONVEX,1.333333,GREEDY,82,83,2,GREEDY,0.527778,7,3,0.217687
CONVEX,1.333333,GREEDY,83,84,0,CONVEX,0.666667,4,7,0.124294
CONVEX,1.333333,GREEDY,83,84,1,R,0.361111,10,2,0.124294
CONVEX,1.333333,GREEDY,83,84,2,GREEDY,0.611111,2,7,0.124294
CONVEX,1.333333,GREEDY,84,85,0,CONVEX,0.583333,10,3,0.202381
CONVEX,1.333333,GREEDY,84,85,1,R,0.722222,3,18,0.202381
CONVEX,1.333333,GREEDY,84,85,2,GREEDY,0.25,3,3,0.202381
CONVEX,1.333333,GREEDY,85,86,0,CONVEX,0.5,4,9,0.119048
CONVEX,1.333333,GREEDY,85,86,1,R,0.388889,10,4,0.119048
CONVEX,1.333333,GREEDY,85,86,2,GREEDY,0.666667,2,9,0.119048
CONVEX,1.333333,GREEDY,86,87,0,CONVEX,0.527778,4,9,0.126984
CONVEX,1.333333,GREEDY,86,87,1,R,0.777778,4,18,0.126984
CONVEX,1.333333,GREEDY,86,87,2,GREEDY,0.444444,10,6,0.126984
CONVEX,1.333333,GREEDY,87,88,0,CONVEX,0.25,10,1,0.197531
CONVEX,1.333333,GREEDY,87,88,1,R,0.555556,4,23,0.197531
CONVEX,1.333333,GREEDY,87,88,2,GREEDY,0.694444,4,35,0.197531
CONVEX,1.333333,GREEDY,88,89,0,CONVEX,0.527778,4,8,0.313725
CONVEX,1.333333,GREEDY,88,89,1,R,0.111111,10,3,0.313725
CONVEX,1.333333,GREEDY,88,89,2,GREEDY,0.777778,4,6,0.313725
CONVEX,1.333333,GREEDY,89,90,0,CONVEX,0.638889,10,14,0.280702
CONVEX,1.333333,GREEDY,89,90,1,R,0.805556,4,19,0.280702
CONVEX,1.333333,GREEDY,89,90,2,GREEDY,0.138889,2,4,0.280702
CONVEX,1.333333,GREEDY,90,91,0,CONVEX,0.611111,4,22,0.163934
CONVEX,1.333333,GREEDY,90,91,1,R,0.75,10,15,0.163934
CONVEX,1.333333,GREEDY,90,91,2,GREEDY,0.333333,3,5,0.163934
CONVEX,1.333333,GREEDY,91,92,0,CONVEX,0.472222,4,4,0.063492
CONVEX,1.333333,GREEDY,91,92,1,R,0.638889,8,9,0.063492
CONVEX,1.333333,GREEDY,91,92,2,GREEDY,0.638889,10,10,0.063492
CONVEX,1.333333,GREEDY,92,93,0,CONVEX,0.444444,10,2,0.122222
CONVEX,1.333333,GREEDY,92,93,1,R,0.75,4,6,0.122222
CONVEX,1.333333,GREEDY,92,93,2,GREEDY,0.472222,9,13,0.122222
CONVEX,1.333333,GREEDY,93,94,0,CONVEX,0.666667,10,26,0.154762
CONVEX,1.333333,GREEDY,93,94,1,R,0.583333,5,21,0.154762
CONVEX,1.333333,GREEDY,93,94,2,GREEDY,0.305556,2,6,0.154762
CONVEX,1.333333,GREEDY,94,95,0,CONVEX,0.583333,10,15,0.057471
CONVEX,1.333333,GREEDY,94,95,1,R,0.583333,3,10,0.057471
CONVEX,1.333333,GREEDY,94,95,2,GREEDY,0.444444,5,4,0.057471
CONVEX,1.333333,GREEDY,95,96,0,CONVEX,0.5,4,7,0.074074
CONVEX,1.333333,GREEDY,95,96,1,R,0.694444,10,27,0.074074
CONVEX,1.333333,GREEDY,95,96,2,GREEDY,0.555556,5,6,0.074074
CONVEX,1.333333,GREEDY,96,97,0,CONVEX,0.611111,4,15,0.137931
CONVEX,1.333333,GREEDY,96,97,1,R,0.333333,10,4,0.137931
CONVEX,1.333333,GREEDY,96,97,2,GREEDY,0.666667,4,17,0.137931
CONVEX,1.333333,GREEDY,97,98,0,CONVEX,0.25,10,4,0.181818
CONVEX,1.333333,GREEDY,97,98,1,R,0.666667,2,4,0.181818
CONVEX,1.333333,GREEDY,97,98,2,GREEDY,0.611111,9,4,0.181818
CONVEX,1.333333,GREEDY,98,99,0,CONVEX,0.305556,9,2,0.154762
CONVEX,1.333333,GREEDY,98,99,1,R,0.666667,3,14,0.154762
CONVEX,1.333333,GREEDY,98,99,2,GREEDY,0.583333,10,5,0.154762
CONVEX,1.333333,GREEDY,99,100,0,CONVEX,0.611111,2,18,0.16092
CONVEX,1.333333,GREEDY,99,100,1,R,0.305556,10,7,0.16092
CONVEX,1.333333,GREEDY,99,100,2,GREEDY,0.694444,4,29,0.16092
CONVEX,1.333333,AB,0,1,0,CONVEX,0.583333,4,16,0.187135
CONVEX,1.333333,AB,0,1,1,R,0.722222,10,7,0.187135
CONVEX,1.333333,AB,0,1,2,AB,0.277778,3,2,0.187135
CONVEX,1.333333,AB,1,2,0,CONVEX,0.611111,2,6,0.185792
CONVEX,1.333333,AB,1,2,1,R,0.777778,10,4,0.185792
CONVEX,1.333333,AB,1,2,2,AB,0.305556,2,3,0.185792
CONVEX,1.333333,AB,2,3,0,CONVEX,0.5,2,6,0.318841
CONVEX,1.333333,AB,2,3,1,R,0.694444,11,3,0.318841
CONVEX,1.333333,AB,2,3,2,AB,0.083333,2,4,0.318841
CONVEX,1.333333,AB,3,4,0,CONVEX,0.583333,2,8,0.10582
CONVEX,1.333333,AB,3,4,1,R,0.444444,2,2,0.10582
CONVEX,1.333333,AB,3,4,2,AB,0.722222,10,8,0.10582
CONVEX,1.333333,AB,4,5,0,CONVEX,0.805556,10,0,0.14359
CONVEX,1.333333,AB,4,5,1,R,0.416667,3,4,0.14359
CONVEX,1.333333,AB,4,5,2,AB,0.583333,2,8,0.14359
CONVEX,1.333333,AB,5,6,0,CONVEX,0.638889,11,8,0.088889
CONVEX,1.333333,AB,5,6,1,R,0.611111,7,8,0.088889
CONVEX,1.333333,AB,5,6,2,AB,0.416667,2,5,0.088889
CONVEX,1.333333,AB,6,7,0,CONVEX,0.388889,2,0,0.105263
CONVEX,1.333333,AB,6,7,1,R,0.555556,3,3,0.105263
CONVEX,1.333333,AB,6,7,2,AB,0.638889,10,3,0.105263
CONVEX,1.333333,AB,7,8,0,CONVEX,0.638889,2,9,0.213333
CONVEX,1.333333,AB,7,8,1,R,0.194444,4,3,0.213333
CONVEX,1.333333,AB,7,8,2,AB,0.555556,10,4,0.213333
CONVEX,1.333333,AB,8,9,0,CONVEX,0.277778,2,4,0.136054
CONVEX,1.333333,AB,8,9,1,R,0.555556,10,3,0.136054
CONVEX,1.333333,AB,8,9,2,AB,0.527778,3,8,0.136054
CONVEX,1.333333,AB,9,10,0,CONVEX,0.666667,10,7,0.076503
CONVEX,1.333333,AB,9,10,1,R,0.555556,2,10,0.076503
CONVEX,1.333333,AB,9,10,2,AB,0.472222,3,5,0.076503
CONVEX,1.333333,AB,10,11,0,CONVEX,0.194444,3,3,0.20915
CONVEX,1.333333,AB,10,11,1,R,0.638889,10,7,0.20915
CONVEX,1.333333,AB,10,11,2,AB,0.583333,2,8,0.20915
CONVEX,1.333333,AB,11,12,0,CONVEX,0.194444,2,3,0.2
CONVEX,1.333333,AB,11,12,1,R,0.611111,10,3,0.2
CONVEX,1.333333,AB,11,12,2,AB,0.583333,3,9,0.2
CONVEX,1.333333,AB,12,13,0,CONVEX,0.305556,2,7,0.152047
CONVEX,1.333333,AB,12,13,1,R,0.666667,5,11,0.152047
CONVEX,1.333333,AB,12,13,2,AB,0.611111,10,23,0.152047
CONVEX,1.333333,AB,13,14,0,CONVEX,0.611111,2,12,0.25641
CONVEX,1.333333,AB,13,14,1,R,0.694444,10,6,0.25641
CONVEX,1.333333,AB,13,14,2,AB,0.138889,2,3,0.25641
CONVEX,1.333333,AB,14,15,0,CONVEX,0.527778,2,12,0.141026
CONVEX,1.333333,AB,14,15,1,R,0.611111,10,3,0.141026
CONVEX,1.333333,AB,14,15,2,AB,0.305556,3,6,0.141026
CONVEX,1.333333,AB,15,16,0,CONVEX,0.361111,2,5,0.122222
CONVEX,1.333333,AB,15,16,1,R,0.666667,10,11,0.122222
CONVEX,1.333333,AB,15,16,2,AB,0.638889,4,24,0.122222
CONVEX,1.333333,AB,16,17,0,CONVEX,0.666667,10,6,0.181818
CONVEX,1.333333,AB,16,17,1,R,0.25,2,3,0.181818
CONVEX,1.333333,AB,16,17,2,AB,0.611111,3,9,0.181818
CONVEX,1.333333,AB,17,18,0,CONVEX,0.666667,2,13,0.075269
CONVEX,1.333333,AB,17,18,1,R,0.583333,10,6,0.075269
CONVEX,1.333333,AB,17,18,2,AB,0.472222,4,5,0.075269
CONVEX,1.333333,AB,18,19,0,CONVEX,0.638889,10,6,0.130952
CONVEX,1.333333,AB,18,19,1,R,0.583333,2,7,0.130952
CONVEX,1.333333,AB,18,19,2,AB,0.333333,3,4,0.130952
CONVEX,1.333333,AB,19,20,0,CONVEX,0.722222,10,7,0.213836
CONVEX,1.333333,AB,19,20,1,R,0.5,2,6,0.213836
CONVEX,1.333333,AB,19,20,2,AB,0.25,2,3,0.213836
CONVEX,1.333333,AB,20,21,0,CONVEX,0.638889,2,7,0.020513
CONVEX,1.333333,AB,20,21,1,R,0.583333,2,5,0.020513
CONVEX,1.333333,AB,20,21,2,AB,0.583333,10,3,0.020513
CONVEX,1.333333,AB,21,22,0,CONVEX,0.611111,6,4,0.079096
CONVEX,1.333333,AB,21,22,1,R,0.611111,10,5,0.079096
CONVEX,1.333333,AB,21,22,2,AB,0.416667,2,10,0.079096
CONVEX,1.333333,AB,22,23,0,CONVEX,0.5,4,5,0.054645
CONVEX,1.333333,AB,22,23,1,R,0.555556,5,8,0.054645
CONVEX,1.333333,AB,22,23,2,AB,0.638889,10,7,0.054645
CONVEX,1.333333,AB,23,24,0,CONVEX,0.694444,10,3,0.202381
CONVEX,1.333333,AB,23,24,1,R,0.222222,2,2,0.202381
CONVEX,1.333333,AB,23,24,2,AB,0.638889,5,8,0.202381
CONVEX,1.333333,AB,24,25,0,CONVEX,0.194444,2,3,0.222222
CONVEX,1.333333,AB,24,25,1,R,0.611111,2,4,0.222222
CONVEX,1.333333,AB,24,25,2,AB,0.694444,10,6,0.222222
CONVEX,1.333333,AB,25,26,0,CONVEX,0.638889,10,3,0.116959
CONVEX,1.333333,AB,25,26,1,R,0.583333,3,7,0.116959
CONVEX,1.333333,AB,25,26,2,AB,0.361111,2,5,0.116959
CONVEX,1.333333,AB,26,27,0,CONVEX,0.527778,10,5,0.156863
CONVEX,1.333333,AB,26,27,1,R,0.277778,2,5,0.156863
CONVEX,1.333333,AB,26,27,2,AB,0.611111,3,12,0.156863
CONVEX,1.333333,AB,27,28,0,CONVEX,0.583333,2,7,0.045977
CONVEX,1.333333,AB,27,28,1,R,0.555556,10,3,0.045977
CONVEX,1.333333,AB,27,28,2,AB,0.472222,2,7,0.045977
CONVEX,1.333333,AB,28,29,0,CONVEX,0.611111,10,6,0.183007
CONVEX,1.333333,AB,28,29,1,R,0.583333,4,21,0.183007
CONVEX,1.333333,AB,28,29,2,AB,0.222222,3,5,0.183007
CONVEX,1.333333,AB,29,30,0,CONVEX,0.694444,10,5,0.137931
CONVEX,1.333333,AB,29,30,1,R,0.361111,2,3,0.137931
CONVEX,1.333333,AB,29,30,2,AB,0.555556,2,7,0.137931
CONVEX,1.333333,AB,30,31,0,CONVEX,0.416667,2,9,0.121212
CONVEX,1.333333,AB,30,31,1,R,0.416667,2,3,0.121212
CONVEX,1.333333,AB,30,31,2,AB,0.694444,10,5,0.121212
CONVEX,1.333333,AB,31,32,0,CONVEX,0.527778,4,5,0.087432
CONVEX,1.333333,AB,31,32,1,R,0.694444,10,1,0.087432
CONVEX,1.333333,AB,31,32,2,AB,0.472222,5,6,0.087432
CONVEX,1.333333,AB,32,33,0,CONVEX,0.611111,10,4,0.150943
CONVEX,1.333333,AB,32,33,1,R,0.583333,6,6,0.150943
CONVEX,1.333333,AB,32,33,2,AB,0.277778,2,5,0.150943
CONVEX,1.333333,AB,33,34,0,CONVEX,0.666667,10,2,0.124294
CONVEX,1.333333,AB,33,34,1,R,0.361111,3,5,0.124294
CONVEX,1.333333,AB,33,34,2,AB,0.611111,2,8,0.124294
CONVEX,1.333333,AB,34,35,0,CONVEX,0.638889,10,6,0.103448
CONVEX,1.333333,AB,34,35,1,R,0.388889,3,4,0.103448
CONVEX,1.333333,AB,34,35,2,AB,0.583333,2,10,0.103448
CONVEX,1.333333,AB,35,36,0,CONVEX,0.277778,3,2,0.141026
CONVEX,1.333333,AB,35,36,1,R,0.583333,2,6,0.141026
CONVEX,1.333333,AB,35,36,2,AB,0.583333,10,3,0.141026
CONVEX,1.333333,AB,36,37,0,CONVEX,0.722222,10,7,0.16129
CONVEX,1.333333,AB,36,37,1,R,0.694444,4,14,0.16129
CONVEX,1.333333,AB,36,37,2,AB,0.305556,2,1,0.16129
CONVEX,1.333333,AB,37,38,0,CONVEX,0.722222,10,10,0.372093
CONVEX,1.333333,AB,37,38,1,R,0.055556,2,2,0.372093
CONVEX,1.333333,AB,37,38,2,AB,0.416667,3,8,0.372093
CONVEX,1.333333,AB,38,39,0,CONVEX,0.611111,2,16,0.157576
CONVEX,1.333333,AB,38,39,1,R,0.277778,2,3,0.157576
CONVEX,1.333333,AB,38,39,2,AB,0.638889,10,7,0.157576
CONVEX,1.333333,AB,39,40,0,CONVEX,0.305556,2,5,0.117647
CONVEX,1.333333,AB,39,40,1,R,0.555556,2,7,0.117647
CONVEX,1.333333,AB,39,40,2,AB,0.555556,10,3,0.117647
CONVEX,1.333333,AB,40,41,0,CONVEX,0.388889,2,7,0.091954
CONVEX,1.333333,AB,40,41,1,R,0.611111,10,1,0.091954
CONVEX,1.333333,AB,40,41,2,AB,0.611111,2,8,0.091954
CONVEX,1.333333,AB,41,42,0,CONVEX,0.666667,10,4,0.205128
CONVEX,1.333333,AB,41,42,1,R,0.555556,2,9,0.205128
CONVEX,1.333333,AB,41,42,2,AB,0.222222,2,3,0.205128
CONVEX,1.333333,AB,42,43,0,CONVEX,0.666667,4,12,0.285714
