lineup_type,lambda,selfish_agent,game_idx,seed,prod_gini,prod_min,prod_max,prod_range,winner_agent,num_turns
CONVEX,0.0,VALUE,0,1,0.137931,0.388889,0.722222,0.333333,R,59
CONVEX,0.0,VALUE,1,2,0.048309,0.555556,0.694444,0.138889,R,107
CONVEX,0.0,VALUE,2,3,0.169697,0.277778,0.666667,0.388889,R,92
CONVEX,0.0,VALUE,3,4,0.077778,0.444444,0.638889,0.194444,VALUE,99
CONVEX,0.0,VALUE,4,5,0.112821,0.416667,0.722222,0.305556,CONVEX,112
CONVEX,0.0,VALUE,5,6,0.090395,0.416667,0.638889,0.222222,CONVEX,109
CONVEX,0.0,VALUE,6,7,0.105263,0.388889,0.638889,0.25,VALUE,75
CONVEX,0.0,VALUE,7,8,0.190476,0.194444,0.583333,0.388889,VALUE,129
CONVEX,0.0,VALUE,8,9,0.133333,0.277778,0.555556,0.277778,R,92
CONVEX,0.0,VALUE,9,10,0.178571,0.25,0.666667,0.416667,CONVEX,64
CONVEX,0.0,VALUE,10,11,0.205128,0.194444,0.638889,0.444444,R,59
CONVEX,0.0,VALUE,11,12,0.17284,0.25,0.638889,0.388889,R,107
CONVEX,0.0,VALUE,12,13,0.152047,0.305556,0.666667,0.361111,R,119
CONVEX,0.0,VALUE,13,14,0.24359,0.138889,0.666667,0.527778,R,53
CONVEX,0.0,VALUE,14,15,0.135802,0.305556,0.611111,0.305556,R,86
CONVEX,0.0,VALUE,15,16,0.157576,0.277778,0.638889,0.361111,R,80
CONVEX,0.0,VALUE,16,17,0.181818,0.25,0.666667,0.416667,CONVEX,64
CONVEX,0.0,VALUE,17,18,0.065574,0.472222,0.638889,0.166667,R,113
CONVEX,0.0,VALUE,18,19,0.128655,0.333333,0.638889,0.305556,CONVEX,88
CONVEX,0.0,VALUE,19,20,0.17284,0.25,0.638889,0.388889,CONVEX,55
CONVEX,0.0,VALUE,20,21,0.068627,0.5,0.694444,0.194444,VALUE,84
CONVEX,0.0,VALUE,21,22,0.081871,0.416667,0.611111,0.194444,R,86
CONVEX,0.0,VALUE,22,23,0.043011,0.527778,0.638889,0.111111,VALUE,72
CONVEX,0.0,VALUE,23,24,0.169492,0.277778,0.694444,0.416667,CONVEX,31
CONVEX,0.0,VALUE,24,25,0.213836,0.194444,0.666667,0.472222,VALUE,63
CONVEX,0.0,VALUE,25,26,0.114943,0.361111,0.638889,0.277778,CONVEX,64
CONVEX,0.0,VALUE,26,27,0.160494,0.277778,0.638889,0.361111,CONVEX,76
CONVEX,0.0,VALUE,27,28,0.010256,0.583333,0.611111,0.027778,R,104
CONVEX,0.0,VALUE,28,29,0.230769,0.166667,0.666667,0.5,CONVEX,70
CONVEX,0.0,VALUE,29,30,0.064516,0.472222,0.638889,0.166667,CONVEX,76
CONVEX,0.0,VALUE,30,31,0.107527,0.416667,0.694444,0.277778,VALUE,99
CONVEX,0.0,VALUE,31,32,0.163743,0.305556,0.694444,0.388889,R,83
CONVEX,0.0,VALUE,32,33,0.148148,0.277778,0.611111,0.333333,CONVEX,64
CONVEX,0.0,VALUE,33,34,0.088889,0.444444,0.666667,0.222222,CONVEX,46
CONVEX,0.0,VALUE,34,35,0.126437,0.333333,0.638889,0.305556,CONVEX,64
CONVEX,0.0,VALUE,35,36,0.111111,0.361111,0.611111,0.25,VALUE,87
CONVEX,0.0,VALUE,36,37,0.172414,0.305556,0.722222,0.416667,CONVEX,40
CONVEX,0.0,VALUE,37,38,0.300654,0.055556,0.694444,0.638889,CONVEX,121
CONVEX,0.0,VALUE,38,39,0.154762,0.277778,0.638889,0.361111,VALUE,108
CONVEX,0.0,VALUE,39,40,0.141026,0.305556,0.611111,0.305556,VALUE,114
CONVEX,0.0,VALUE,40,41,0.093567,0.388889,0.611111,0.222222,R,62
CONVEX,0.0,VALUE,41,42,0.133333,0.305556,0.611111,0.305556,CONVEX,142
CONVEX,0.0,VALUE,42,43,0.271605,0.111111,0.722222,0.611111,VALUE,63
CONVEX,0.0,VALUE,43,44,0.126984,0.416667,0.75,0.333333,VALUE,99
CONVEX,0.0,VALUE,44,45,0.173333,0.222222,0.583333,0.361111,R,146
CONVEX,0.0,VALUE,45,46,0.0,0.583333,0.583333,0.0,VALUE,63
CONVEX,0.0,VALUE,46,47,0.20915,0.194444,0.638889,0.444444,VALUE,66
CONVEX,0.0,VALUE,47,48,0.166667,0.25,0.611111,0.361111,CONVEX,73
CONVEX,0.0,VALUE,48,49,0.150943,0.277778,0.611111,0.333333,VALUE,66
CONVEX,0.0,VALUE,49,50,0.076503,0.472222,0.666667,0.194444,R,98
CONVEX,0.0,VALUE,50,51,0.185792,0.25,0.722222,0.472222,R,86
CONVEX,0.0,VALUE,51,52,0.169492,0.277778,0.694444,0.416667,VALUE,78
CONVEX,0.0,VALUE,52,53,0.175439,0.25,0.666667,0.416667,CONVEX,97
CONVEX,0.0,VALUE,53,54,0.129032,0.361111,0.694444,0.333333,VALUE,84
CONVEX,0.0,VALUE,54,55,0.130952,0.333333,0.638889,0.305556,R,101
CONVEX,0.0,VALUE,55,56,0.154762,0.305556,0.666667,0.361111,CONVEX,73
CONVEX,0.0,VALUE,56,57,0.046784,0.472222,0.583333,0.111111,VALUE,66
CONVEX,0.0,VALUE,57,58,0.246377,0.111111,0.583333,0.472222,CONVEX,82
CONVEX,0.0,VALUE,58,59,0.119048,0.361111,0.638889,0.277778,R,119
CONVEX,0.0,VALUE,59,60,0.27451,0.111111,0.694444,0.583333,R,86
CONVEX,0.0,VALUE,60,61,0.130952,0.333333,0.638889,0.305556,VALUE,57
CONVEX,0.0,VALUE,61,62,0.133333,0.305556,0.611111,0.305556,CONVEX,73
CONVEX,0.0,VALUE,62,63,0.111111,0.388889,0.666667,0.277778,R,65
CONVEX,0.0,VALUE,63,64,0.101695,0.388889,0.638889,0.25,VALUE,57
CONVEX,0.0,VALUE,64,65,0.107527,0.388889,0.666667,0.277778,R,65
CONVEX,0.0,VALUE,65,66,0.072917,0.472222,0.666667,0.194444,VALUE,87
CONVEX,0.0,VALUE,66,67,0.064516,0.472222,0.638889,0.166667,R,116
CONVEX,0.0,VALUE,67,68,0.213333,0.166667,0.611111,0.444444,CONVEX,64
CONVEX,0.0,VALUE,68,69,0.175439,0.25,0.666667,0.416667,CONVEX,118
CONVEX,0.0,VALUE,69,70,0.158192,0.305556,0.694444,0.388889,VALUE,90
CONVEX,0.0,VALUE,70,71,0.175439,0.277778,0.694444,0.416667,VALUE,66
CONVEX,0.0,VALUE,71,72,0.090395,0.444444,0.666667,0.222222,R,119
CONVEX,0.0,VALUE,72,73,0.114583,0.444444,0.75,0.305556,VALUE,54
CONVEX,0.0,VALUE,73,74,0.175439,0.277778,0.694444,0.416667,CONVEX,61
CONVEX,0.0,VALUE,74,75,0.11828,0.388889,0.694444,0.305556,R,44
CONVEX,0.0,VALUE,75,76,0.160494,0.277778,0.638889,0.361111,R,68
CONVEX,0.0,VALUE,76,77,0.101695,0.388889,0.638889,0.25,R,47
CONVEX,0.0,VALUE,77,78,0.190476,0.25,0.694444,0.444444,R,116
CONVEX,0.0,VALUE,78,79,0.091954,0.444444,0.666667,0.222222,VALUE,72
CONVEX,0.0,VALUE,79,80,0.116402,0.388889,0.694444,0.305556,R,74
CONVEX,0.0,VALUE,80,81,0.154762,0.277778,0.638889,0.361111,CONVEX,88
CONVEX,0.0,VALUE,81,82,0.128655,0.333333,0.638889,0.305556,VALUE,60
CONVEX,0.0,VALUE,82,83,0.163522,0.25,0.611111,0.361111,R,95
CONVEX,0.0,VALUE,83,84,0.114943,0.361111,0.638889,0.277778,CONVEX,103
CONVEX,0.0,VALUE,84,85,0.185185,0.25,0.666667,0.416667,R,110
CONVEX,0.0,VALUE,85,86,0.138365,0.305556,0.611111,0.305556,VALUE,69
CONVEX,0.0,VALUE,86,87,0.107527,0.444444,0.722222,0.277778,R,101
CONVEX,0.0,VALUE,87,88,0.235294,0.166667,0.666667,0.5,VALUE,54
CONVEX,0.0,VALUE,88,89,0.190476,0.277778,0.777778,0.5,VALUE,54
CONVEX,0.0,VALUE,89,90,0.245614,0.166667,0.75,0.583333,R,119
CONVEX,0.0,VALUE,90,91,0.234568,0.166667,0.694444,0.527778,R,92
CONVEX,0.0,VALUE,91,92,0.065574,0.472222,0.638889,0.166667,R,53
CONVEX,0.0,VALUE,92,93,0.098361,0.416667,0.666667,0.25,R,62
CONVEX,0.0,VALUE,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,61
CONVEX,0.0,VALUE,94,95,0.057471,0.444444,0.583333,0.138889,CONVEX,103
CONVEX,0.0,VALUE,95,96,0.0625,0.5,0.666667,0.166667,R,68
CONVEX,0.0,VALUE,96,97,0.114943,0.361111,0.638889,0.277778,VALUE,66
CONVEX,0.0,VALUE,97,98,0.190476,0.277778,0.722222,0.444444,VALUE,51
CONVEX,0.0,VALUE,98,99,0.053763,0.5,0.638889,0.138889,R,146
CONVEX,0.0,VALUE,99,100,0.166667,0.305556,0.694444,0.388889,VALUE,57
CONVEX,0.0,WR,0,1,0.144928,0.305556,0.583333,0.277778,R,248
CONVEX,0.0,WR,1,2,0.236111,0.277778,0.75,0.472222,WR,561
CONVEX,0.0,WR,2,3,0.276423,0.166667,0.638889,0.472222,WR,540
CONVEX,0.0,WR,3,4,0.144444,0.361111,0.722222,0.361111,CONVEX,169
CONVEX,0.0,WR,4,5,0.264151,0.138889,0.722222,0.583333,R,392
CONVEX,0.0,WR,5,6,0.26087,0.194444,0.694444,0.5,CONVEX,400
CONVEX,0.0,WR,6,7,0.12,0.333333,0.583333,0.25,WR,270
CONVEX,0.0,WR,7,8,0.212766,0.166667,0.583333,0.416667,WR,261
CONVEX,0.0,WR,8,9,0.227642,0.222222,0.611111,0.388889,CONVEX,559
CONVEX,0.0,WR,9,10,0.25,0.25,0.75,0.5,R,185
CONVEX,0.0,WR,10,11,0.15942,0.305556,0.611111,0.305556,WR,174
CONVEX,0.0,WR,11,12,0.358974,0.083333,0.666667,0.583333,R,380
CONVEX,0.0,WR,12,13,0.186667,0.305556,0.694444,0.388889,WR,198
CONVEX,0.0,WR,13,14,0.316667,0.166667,0.694444,0.527778,WR,729
CONVEX,0.0,WR,14,15,0.115385,0.388889,0.638889,0.25,R,230
CONVEX,0.0,WR,15,16,0.35,0.111111,0.694444,0.583333,WR,174
CONVEX,0.0,WR,16,17,0.104575,0.388889,0.611111,0.222222,R,257
CONVEX,0.0,WR,17,18,0.113208,0.333333,0.583333,0.25,R,188
CONVEX,0.0,WR,18,19,0.217949,0.25,0.722222,0.472222,WR,360
CONVEX,0.0,WR,19,20,0.12766,0.277778,0.527778,0.25,CONVEX,382
CONVEX,0.0,WR,20,21,0.217949,0.305556,0.777778,0.472222,WR,324
CONVEX,0.0,WR,21,22,0.08642,0.416667,0.611111,0.194444,WR,291
CONVEX,0.0,WR,22,23,0.047619,0.472222,0.583333,0.111111,CONVEX,265
CONVEX,0.0,WR,23,24,0.342342,0.166667,0.694444,0.527778,R,710
CONVEX,0.0,WR,24,25,0.163522,0.25,0.611111,0.361111,WR,93
CONVEX,0.0,WR,25,26,0.198582,0.277778,0.666667,0.388889,WR,264
CONVEX,0.0,WR,26,27,0.254902,0.166667,0.527778,0.361111,R,302
CONVEX,0.0,WR,27,28,0.212766,0.25,0.666667,0.416667,R,395
CONVEX,0.0,WR,28,29,0.244898,0.166667,0.666667,0.5,WR,213
CONVEX,0.0,WR,29,30,0.155039,0.305556,0.583333,0.277778,CONVEX,244
CONVEX,0.0,WR,30,31,0.17284,0.305556,0.694444,0.388889,CONVEX,100
CONVEX,0.0,WR,31,32,0.109091,0.361111,0.611111,0.25,WR,246
CONVEX,0.0,WR,32,33,0.173913,0.305556,0.638889,0.333333,WR,174
CONVEX,0.0,WR,33,34,0.115385,0.361111,0.611111,0.25,WR,591
CONVEX,0.0,WR,34,35,0.25,0.166667,0.666667,0.5,CONVEX,172
CONVEX,0.0,WR,35,36,0.170543,0.277778,0.583333,0.305556,R,155
CONVEX,0.0,WR,36,37,0.19209,0.25,0.722222,0.472222,R,143
CONVEX,0.0,WR,37,38,0.425926,0.083333,0.722222,0.638889,CONVEX,928
CONVEX,0.0,WR,38,39,0.20155,0.277778,0.638889,0.361111,WR,663
CONVEX,0.0,WR,39,40,0.166667,0.305556,0.611111,0.305556,WR,246
CONVEX,0.0,WR,40,41,0.063492,0.527778,0.694444,0.166667,CONVEX,190
CONVEX,0.0,WR,41,42,0.152047,0.388889,0.75,0.361111,CONVEX,145
CONVEX,0.0,WR,42,43,0.246377,0.25,0.722222,0.472222,WR,360
CONVEX,0.0,WR,43,44,0.142857,0.388889,0.722222,0.333333,WR,234
CONVEX,0.0,WR,44,45,0.137931,0.361111,0.694444,0.333333,R,101
CONVEX,0.0,WR,45,46,0.122449,0.333333,0.583333,0.25,WR,351
CONVEX,0.0,WR,46,47,0.253968,0.138889,0.583333,0.444444,CONVEX,316
CONVEX,0.0,WR,47,48,0.342342,0.111111,0.638889,0.527778,CONVEX,265
CONVEX,0.0,WR,48,49,0.166667,0.25,0.611111,0.361111,R,233
CONVEX,0.0,WR,49,50,0.117647,0.361111,0.611111,0.25,R,404
CONVEX,0.0,WR,50,51,0.393162,0.055556,0.694444,0.638889,R,356
CONVEX,0.0,WR,51,52,0.226667,0.222222,0.694444,0.472222,R,110
CONVEX,0.0,WR,52,53,0.438095,0.083333,0.722222,0.638889,CONVEX,607
CONVEX,0.0,WR,53,54,0.217949,0.277778,0.75,0.472222,R,479
CONVEX,0.0,WR,54,55,0.08805,0.416667,0.611111,0.194444,R,281
CONVEX,0.0,WR,55,56,0.190476,0.25,0.638889,0.388889,WR,279
CONVEX,0.0,WR,56,57,0.12,0.361111,0.611111,0.25,R,203
CONVEX,0.0,WR,57,58,0.156863,0.305556,0.638889,0.333333,WR,291
CONVEX,0.0,WR,58,59,0.146667,0.333333,0.638889,0.305556,WR,441
CONVEX,0.0,WR,59,60,0.324324,0.111111,0.611111,0.5,R,236
CONVEX,0.0,WR,60,61,0.160494,0.305556,0.666667,0.361111,WR,354
CONVEX,0.0,WR,61,62,0.130719,0.333333,0.611111,0.277778,WR,357
CONVEX,0.0,WR,62,63,0.157576,0.277778,0.638889,0.361111,R,182
CONVEX,0.0,WR,63,64,0.238095,0.194444,0.611111,0.416667,WR,399
CONVEX,0.0,WR,64,65,0.169697,0.333333,0.722222,0.388889,WR,240
CONVEX,0.0,WR,65,66,0.204082,0.25,0.666667,0.416667,CONVEX,202
CONVEX,0.0,WR,66,67,0.24,0.194444,0.694444,0.5,CONVEX,217
CONVEX,0.0,WR,67,68,0.190476,0.222222,0.611111,0.388889,CONVEX,283
CONVEX,0.0,WR,68,69,0.217054,0.25,0.638889,0.388889,R,110
CONVEX,0.0,WR,69,70,0.128655,0.361111,0.666667,0.305556,CONVEX,97
CONVEX,0.0,WR,70,71,0.304348,0.055556,0.638889,0.583333,WR,159
CONVEX,0.0,WR,71,72,0.125786,0.388889,0.666667,0.277778,R,314
CONVEX,0.0,WR,72,73,0.173913,0.305556,0.638889,0.333333,R,107
CONVEX,0.0,WR,73,74,0.20155,0.25,0.611111,0.361111,CONVEX,130
CONVEX,0.0,WR,74,75,0.166667,0.333333,0.666667,0.333333,CONVEX,319
CONVEX,0.0,WR,75,76,0.31746,0.083333,0.638889,0.555556,WR,315
CONVEX,0.0,WR,76,77,0.083333,0.416667,0.611111,0.194444,R,80
CONVEX,0.0,WR,77,78,0.314815,0.138889,0.611111,0.472222,CONVEX,124
CONVEX,0.0,WR,78,79,0.137931,0.388889,0.722222,0.333333,WR,156
CONVEX,0.0,WR,79,80,0.126437,0.416667,0.722222,0.305556,CONVEX,217
CONVEX,0.0,WR,80,81,0.166667,0.277778,0.611111,0.333333,WR,354
CONVEX,0.0,WR,81,82,0.269841,0.166667,0.638889,0.472222,CONVEX,127
CONVEX,0.0,WR,82,83,0.166667,0.305556,0.638889,0.333333,WR,213
CONVEX,0.0,WR,83,84,0.119048,0.416667,0.694444,0.277778,CONVEX,157
CONVEX,0.0,WR,84,85,0.117647,0.361111,0.611111,0.25,R,128
CONVEX,0.0,WR,85,86,0.233333,0.222222,0.611111,0.388889,CONVEX,217
CONVEX,0.0,WR,86,87,0.150943,0.277778,0.611111,0.333333,WR,282
CONVEX,0.0,WR,87,88,0.194444,0.305556,0.694444,0.388889,WR,417
CONVEX,0.0,WR,88,89,0.283688,0.222222,0.777778,0.555556,R,290
CONVEX,0.0,WR,89,90,0.181818,0.333333,0.75,0.416667,WR,261
CONVEX,0.0,WR,90,91,0.325581,0.138889,0.722222,0.583333,CONVEX,160
CONVEX,0.0,WR,91,92,0.20915,0.222222,0.666667,0.444444,R,278
CONVEX,0.0,WR,92,93,0.192308,0.333333,0.75,0.416667,R,284
CONVEX,0.0,WR,93,94,0.231293,0.222222,0.694444,0.472222,CONVEX,190
CONVEX,0.0,WR,94,95,0.2,0.25,0.583333,0.333333,R,113
CONVEX,0.0,WR,95,96,0.032787,0.527778,0.611111,0.083333,R,107
CONVEX,0.0,WR,96,97,0.163265,0.305556,0.638889,0.333333,R,476
CONVEX,0.0,WR,97,98,0.222222,0.194444,0.555556,0.361111,WR,207
CONVEX,0.0,WR,98,99,0.156028,0.333333,0.638889,0.305556,R,299
CONVEX,0.0,WR,99,100,0.236111,0.222222,0.694444,0.472222,WR,363
CONVEX,0.222222,GREEDY,0,1,0.187135,0.277778,0.722222,0.444444,CONVEX,247
CONVEX,0.222222,GREEDY,1,2,0.179894,0.305556,0.777778,0.472222,CONVEX,196
CONVEX,0.222222,GREEDY,2,3,0.291667,0.083333,0.666667,0.583333,GREEDY,612
CONVEX,0.222222,GREEDY,3,4,0.042328,0.527778,0.638889,0.111111,R,284
CONVEX,0.222222,GREEDY,4,5,0.109453,0.416667,0.722222,0.305556,R,149
CONVEX,0.222222,GREEDY,5,6,0.157576,0.277778,0.638889,0.361111,R,197
CONVEX,0.222222,GREEDY,6,7,0.079096,0.444444,0.638889,0.194444,GREEDY,426
CONVEX,0.222222,GREEDY,7,8,0.24359,0.138889,0.666667,0.527778,R,449
CONVEX,0.222222,GREEDY,8,9,0.153846,0.277778,0.611111,0.333333,CONVEX,550
CONVEX,0.222222,GREEDY,9,10,0.075269,0.472222,0.666667,0.194444,R,116
CONVEX,0.222222,GREEDY,10,11,0.205128,0.194444,0.638889,0.444444,CONVEX,616
CONVEX,0.222222,GREEDY,11,12,0.185185,0.25,0.666667,0.416667,GREEDY,75
CONVEX,0.222222,GREEDY,12,13,0.163743,0.305556,0.694444,0.388889,R,95
CONVEX,0.222222,GREEDY,13,14,0.25641,0.138889,0.694444,0.555556,R,476
CONVEX,0.222222,GREEDY,14,15,0.17284,0.277778,0.666667,0.388889,GREEDY,477
CONVEX,0.222222,GREEDY,15,16,0.178571,0.277778,0.694444,0.416667,R,218
CONVEX,0.222222,GREEDY,16,17,0.193939,0.25,0.694444,0.444444,CONVEX,451
CONVEX,0.222222,GREEDY,17,18,0.09375,0.472222,0.722222,0.25,CONVEX,220
CONVEX,0.222222,GREEDY,18,19,0.137931,0.333333,0.666667,0.333333,CONVEX,115
CONVEX,0.222222,GREEDY,19,20,0.181818,0.25,0.666667,0.416667,GREEDY,597
CONVEX,0.222222,GREEDY,20,21,0.048309,0.555556,0.694444,0.138889,R,173
CONVEX,0.222222,GREEDY,21,22,0.081871,0.416667,0.611111,0.194444,R,113
CONVEX,0.222222,GREEDY,22,23,0.054645,0.5,0.638889,0.138889,CONVEX,238
CONVEX,0.222222,GREEDY,23,24,0.169492,0.277778,0.694444,0.416667,R,365
CONVEX,0.222222,GREEDY,24,25,0.155556,0.333333,0.722222,0.388889,CONVEX,508
CONVEX,0.222222,GREEDY,25,26,0.114943,0.361111,0.638889,0.277778,R,287
CONVEX,0.222222,GREEDY,26,27,0.130952,0.361111,0.666667,0.305556,R,224
CONVEX,0.222222,GREEDY,27,28,0.122222,0.388889,0.694444,0.305556,GREEDY,357
CONVEX,0.222222,GREEDY,28,29,0.235294,0.166667,0.666667,0.5,R,158
CONVEX,0.222222,GREEDY,29,30,0.043716,0.5,0.611111,0.111111,CONVEX,220
CONVEX,0.222222,GREEDY,30,31,0.092308,0.444444,0.694444,0.25,GREEDY,105
CONVEX,0.222222,GREEDY,31,32,0.074074,0.472222,0.666667,0.194444,GREEDY,258
CONVEX,0.222222,GREEDY,32,33,0.325926,0.027778,0.638889,0.611111,CONVEX,268
CONVEX,0.222222,GREEDY,33,34,0.088889,0.444444,0.666667,0.222222,R,275
CONVEX,0.222222,GREEDY,34,35,0.126437,0.333333,0.638889,0.305556,R,245
CONVEX,0.222222,GREEDY,35,36,0.08046,0.416667,0.611111,0.194444,CONVEX,325
CONVEX,0.222222,GREEDY,36,37,0.16129,0.305556,0.722222,0.416667,GREEDY,432
CONVEX,0.222222,GREEDY,37,38,0.271605,0.111111,0.722222,0.611111,NONE,1000
CONVEX,0.222222,GREEDY,38,39,0.248366,0.138889,0.666667,0.527778,CONVEX,127
CONVEX,0.222222,GREEDY,39,40,0.135802,0.305556,0.611111,0.305556,CONVEX,340
CONVEX,0.222222,GREEDY,40,41,0.060606,0.527778,0.694444,0.166667,CONVEX,142
CONVEX,0.222222,GREEDY,41,42,0.180791,0.305556,0.75,0.444444,CONVEX,298
CONVEX,0.222222,GREEDY,42,43,0.163934,0.361111,0.777778,0.416667,GREEDY,159
CONVEX,0.222222,GREEDY,43,44,0.131148,0.416667,0.75,0.333333,CONVEX,571
CONVEX,0.222222,GREEDY,44,45,0.158192,0.333333,0.722222,0.388889,GREEDY,120
CONVEX,0.222222,GREEDY,45,46,0.222222,0.194444,0.694444,0.5,CONVEX,280
CONVEX,0.222222,GREEDY,46,47,0.218182,0.222222,0.722222,0.5,CONVEX,820
CONVEX,0.222222,GREEDY,47,48,0.197531,0.25,0.694444,0.444444,R,404
CONVEX,0.222222,GREEDY,48,49,0.16092,0.277778,0.666667,0.388889,R,542
CONVEX,0.222222,GREEDY,49,50,0.063492,0.5,0.666667,0.166667,CONVEX,157
CONVEX,0.222222,GREEDY,50,51,0.290909,0.083333,0.75,0.666667,CONVEX,88
CONVEX,0.222222,GREEDY,51,52,0.190476,0.277778,0.722222,0.444444,CONVEX,340
CONVEX,0.222222,GREEDY,52,53,0.175439,0.25,0.666667,0.416667,CONVEX,133
CONVEX,0.222222,GREEDY,53,54,0.129032,0.361111,0.694444,0.333333,CONVEX,106
CONVEX,0.222222,GREEDY,54,55,0.148148,0.361111,0.75,0.388889,GREEDY,426
CONVEX,0.222222,GREEDY,55,56,0.137931,0.361111,0.694444,0.333333,GREEDY,204
CONVEX,0.222222,GREEDY,56,57,0.069652,0.5,0.694444,0.194444,GREEDY,108
CONVEX,0.222222,GREEDY,57,58,0.213333,0.194444,0.638889,0.444444,GREEDY,369
CONVEX,0.222222,GREEDY,58,59,0.128655,0.361111,0.666667,0.305556,R,185
CONVEX,0.222222,GREEDY,59,60,0.289308,0.111111,0.75,0.638889,R,77
CONVEX,0.222222,GREEDY,60,61,0.142857,0.305556,0.638889,0.333333,R,173
CONVEX,0.222222,GREEDY,61,62,0.077778,0.444444,0.638889,0.194444,R,185
CONVEX,0.222222,GREEDY,62,63,0.11828,0.416667,0.722222,0.305556,R,134
CONVEX,0.222222,GREEDY,63,64,0.114943,0.388889,0.666667,0.277778,CONVEX,223
CONVEX,0.222222,GREEDY,64,65,0.080808,0.5,0.722222,0.222222,R,62
CONVEX,0.222222,GREEDY,65,66,0.019324,0.611111,0.666667,0.055556,R,248
CONVEX,0.222222,GREEDY,66,67,0.086022,0.472222,0.694444,0.222222,CONVEX,121
CONVEX,0.222222,GREEDY,67,68,0.202381,0.222222,0.694444,0.472222,R,761
CONVEX,0.222222,GREEDY,68,69,0.181818,0.25,0.666667,0.416667,CONVEX,97
CONVEX,0.222222,GREEDY,69,70,0.202381,0.222222,0.694444,0.472222,CONVEX,295
CONVEX,0.222222,GREEDY,70,71,0.195402,0.277778,0.75,0.472222,CONVEX,388
CONVEX,0.222222,GREEDY,71,72,0.149425,0.333333,0.694444,0.361111,CONVEX,358
CONVEX,0.222222,GREEDY,72,73,0.131148,0.444444,0.777778,0.333333,GREEDY,126
CONVEX,0.222222,GREEDY,73,74,0.129032,0.388889,0.722222,0.333333,GREEDY,510
CONVEX,0.222222,GREEDY,74,75,0.137566,0.388889,0.75,0.361111,CONVEX,628
CONVEX,0.222222,GREEDY,75,76,0.214286,0.194444,0.694444,0.5,NONE,1000
CONVEX,0.222222,GREEDY,76,77,0.101695,0.388889,0.638889,0.25,GREEDY,189
CONVEX,0.222222,GREEDY,77,78,0.293333,0.055556,0.666667,0.611111,GREEDY,498
CONVEX,0.222222,GREEDY,78,79,0.129353,0.416667,0.777778,0.361111,GREEDY,153
CONVEX,0.222222,GREEDY,79,80,0.131148,0.388889,0.722222,0.333333,GREEDY,543
CONVEX,0.222222,GREEDY,80,81,0.154762,0.277778,0.638889,0.361111,GREEDY,321
CONVEX,0.222222,GREEDY,81,82,0.135593,0.361111,0.694444,0.333333,CONVEX,334
CONVEX,0.222222,GREEDY,82,83,0.176101,0.25,0.638889,0.388889,R,308
CONVEX,0.222222,GREEDY,83,84,0.112994,0.361111,0.638889,0.277778,R,197
CONVEX,0.222222,GREEDY,84,85,0.209877,0.194444,0.666667,0.472222,CONVEX,130
CONVEX,0.222222,GREEDY,85,86,0.235294,0.166667,0.666667,0.5,CONVEX,202
CONVEX,0.222222,GREEDY,86,87,0.126984,0.444444,0.777778,0.333333,GREEDY,306
CONVEX,0.222222,GREEDY,87,88,0.24359,0.166667,0.694444,0.527778,R,680
CONVEX,0.222222,GREEDY,88,89,0.290909,0.111111,0.777778,0.666667,CONVEX,259
CONVEX,0.222222,GREEDY,89,90,0.285714,0.138889,0.805556,0.666667,GREEDY,903
CONVEX,0.222222,GREEDY,90,91,0.238095,0.194444,0.75,0.555556,R,86
CONVEX,0.222222,GREEDY,91,92,0.063492,0.472222,0.638889,0.166667,GREEDY,111
CONVEX,0.222222,GREEDY,92,93,0.076503,0.444444,0.638889,0.194444,GREEDY,135
CONVEX,0.222222,GREEDY,93,94,0.154762,0.305556,0.666667,0.361111,GREEDY,312
CONVEX,0.222222,GREEDY,94,95,0.20915,0.222222,0.666667,0.444444,R,626
CONVEX,0.222222,GREEDY,95,96,0.061538,0.527778,0.694444,0.166667,GREEDY,150
CONVEX,0.222222,GREEDY,96,97,0.209877,0.222222,0.694444,0.472222,CONVEX,70
CONVEX,0.222222,GREEDY,97,98,0.206061,0.25,0.722222,0.472222,CONVEX,538
CONVEX,0.222222,GREEDY,98,99,0.05291,0.5,0.638889,0.138889,R,212
CONVEX,0.222222,GREEDY,99,100,0.16092,0.305556,0.694444,0.388889,R,380
CONVEX,0.222222,AB,0,1,0.187135,0.277778,0.722222,0.444444,R,56
CONVEX,0.222222,AB,1,2,0.049751,0.555556,0.694444,0.138889,R,80
CONVEX,0.222222,AB,2,3,0.281481,0.083333,0.611111,0.527778,R,71
CONVEX,0.222222,AB,3,4,0.107527,0.444444,0.722222,0.277778,AB,54
CONVEX,0.222222,AB,4,5,0.112821,0.416667,0.722222,0.305556,CONVEX,61
CONVEX,0.222222,AB,5,6,0.148148,0.277778,0.611111,0.333333,CONVEX,103
CONVEX,0.222222,AB,6,7,0.098765,0.388889,0.611111,0.222222,AB,78
CONVEX,0.222222,AB,7,8,0.213333,0.194444,0.638889,0.444444,AB,54
CONVEX,0.222222,AB,8,9,0.136054,0.277778,0.555556,0.277778,R,86
CONVEX,0.222222,AB,9,10,0.075269,0.472222,0.666667,0.194444,CONVEX,73
CONVEX,0.222222,AB,10,11,0.205128,0.194444,0.638889,0.444444,R,80
