method,lambda,n,gini_mean,gini_ci_low,gini_ci_high,max_min_ratio_mean,max_min_ratio_ci_low,max_min_ratio_ci_high,total_expected_production_mean,total_expected_production_ci_low,total_expected_production_ci_high,mean_entropy_mean,mean_entropy_ci_low,mean_entropy_ci_high
GREEDY,2.0,500,0.06007925292011953,0.058640821584105385,0.06158375743845007,1.3153555019747307,1.3062712765935025,1.3248575572550982,1.8652777777777776,1.857776388888889,1.8721124999999998,1.214291708590864,1.2037378164060284,1.2243072845503158
LP,0.0,500,1.7925553764603247e-07,1.8250444743080135e-09,5.184531855545041e-07,1.0000008068271542,1.0000000092870973,1.000002388344765,1.6441919567244614,1.6115471959524723,1.6742846747374287,1.5189438831933244,1.5118279817352986,1.5256508163235512
LP,0.08333333333333333,500,1.2013681872577468e-10,1.136233327257872e-10,1.2677065995993547e-10,1.0000000005406158,1.000000000512077,1.000000000569437,1.873529355182118,1.8624819763105604,1.8841274483463908,1.5111703663089198,1.5046108662262727,1.5174872362498328
LP,0.16666666666666666,500,1.150468932563488e-10,1.0892595970378472e-10,1.212080438188218e-10,1.000000000517711,1.000000000489808,1.0000000005448701,1.87893593857398,1.8702870877775397,1.8869312019529734,1.5177441367721787,1.5121710168504379,1.5229351782392369
LP,0.25,500,1.1411567068744929e-10,1.0839660047273882e-10,1.198685123549417e-10,1.0000000005135206,1.0000000004866672,1.0000000005402128,1.8768468161439829,1.868602599386551,1.8848177559051105,1.52509562962664,1.519920634172366,1.5300334037807157
LP,0.3333333333333333,500,1.181163685578775e-10,1.1230583435282876e-10,1.2388294879853396e-10,1.0000000005315237,1.0000000005051932,1.000000000556683,1.8753246777948085,1.8678798150299794,1.8830231195493032,1.5329682092039258,1.528323054736749,1.537627118151922
LP,0.41666666666666663,500,1.1086977678993872e-10,1.0512306100864214e-10,1.165236070889916e-10,1.000000000498914,1.000000000472545,1.0000000005255227,1.8719530345902913,1.8642801692925064,1.8792287907640914,1.5395738087517297,1.5353850030392548,1.5436579257303844
LP,0.5,500,1.1141408342386861e-10,1.0553729196476503e-10,1.1752094585568892e-10,1.0000000005013632,1.0000000004746952,1.0000000005282046,1.8681646618858783,1.8606097201239196,1.8760262639006635,1.5455429246497334,1.5415129692224876,1.5493530556256219
LP,0.5833333333333333,500,1.0679804894314143e-10,1.0099686730212694e-10,1.1281052419663062e-10,1.0000000004805911,1.0000000004542164,1.0000000005080374,1.8640452612246512,1.856629051527869,1.8717837828951351,1.5510367882512937,1.547195628513285,1.5546175467155754
LP,0.6666666666666666,500,1.0893742702790389e-10,1.030290357341838e-10,1.1534519034249339e-10,1.0000000004902185,1.0000000004635778,1.0000000005180798,1.8599608575564566,1.8526832877063328,1.8677356201214506,1.5557066900950982,1.5524276705248892,1.5588488075333091
LP,0.75,500,1.0938846222613111e-10,1.0378239386870586e-10,1.1510112245503213e-10,1.000000000492248,1.0000000004672447,1.0000000005174594,1.8560213327071249,1.8488571866834236,1.8635650998960869,1.5596820145275543,1.5564503096014157,1.5628176462440146
LP,0.8333333333333333,500,1.1251656195529202e-10,1.0643332818405877e-10,1.1878316373531802e-10,1.0000000005063245,1.0000000004772234,1.0000000005342258,1.851931132649136,1.844151781982863,1.8589666826815232,1.5633561348632898,1.560299283702576,1.5661137057042953
LP,0.9166666666666666,500,1.0734552394787366e-10,1.0185679087661316e-10,1.1304536848751934e-10,1.0000000004830547,1.0000000004599305,1.000000000508078,1.847821127412618,1.8402375769170947,1.8555019729069118,1.566734302644827,1.56401662227049,1.569523849134328
