seed,method,lambda,node_id,capacity_dual
4,LP,1.3333333333333333,36,0.0
4,LP,1.3333333333333333,37,0.0
4,LP,1.3333333333333333,38,0.0
4,LP,1.3333333333333333,39,0.0
4,LP,1.3333333333333333,40,0.0
4,LP,1.3333333333333333,41,0.0
4,LP,1.3333333333333333,42,0.0
4,LP,1.3333333333333333,43,0.0
4,LP,1.3333333333333333,44,0.0
4,LP,1.3333333333333333,45,0.0
4,LP,1.3333333333333333,46,0.0
4,LP,1.3333333333333333,47,0.0
4,LP,1.3333333333333333,48,0.0
4,LP,1.3333333333333333,49,0.0
4,LP,1.3333333333333333,50,0.0
4,LP,1.3333333333333333,51,0.0
4,LP,1.3333333333333333,52,0.0
4,LP,1.3333333333333333,53,0.0
4,LP,1.5555555555555554,0,0.0
4,LP,1.5555555555555554,1,0.0
4,LP,1.5555555555555554,2,0.0
4,LP,1.5555555555555554,3,0.0
4,LP,1.5555555555555554,4,0.0
4,LP,1.5555555555555554,5,0.0
4,LP,1.5555555555555554,6,0.0
4,LP,1.5555555555555554,7,0.0009784113338256453
4,LP,1.5555555555555554,8,0.0
4,LP,1.5555555555555554,9,0.0
4,LP,1.5555555555555554,10,0.0
4,LP,1.5555555555555554,11,0.005774692469577909
4,LP,1.5555555555555554,12,0.0
4,LP,1.5555555555555554,13,0.0
4,LP,1.5555555555555554,14,0.0
4,LP,1.5555555555555554,15,0.0
4,LP,1.5555555555555554,16,0.0
4,LP,1.5555555555555554,17,0.0
4,LP,1.5555555555555554,18,0.0
4,LP,1.5555555555555554,19,0.0
4,LP,1.5555555555555554,20,0.000523258098170955
4,LP,1.5555555555555554,21,0.0
4,LP,1.5555555555555554,22,0.0
4,LP,1.5555555555555554,23,0.0003997097614351076
4,LP,1.5555555555555554,24,0.0
4,LP,1.5555555555555554,25,0.0
4,LP,1.5555555555555554,26,0.0
4,LP,1.5555555555555554,27,0.0
4,LP,1.5555555555555554,28,0.0
4,LP,1.5555555555555554,29,0.0
4,LP,1.5555555555555554,30,0.0
4,LP,1.5555555555555554,31,0.0
4,LP,1.5555555555555554,32,0.0
4,LP,1.5555555555555554,33,0.0
4,LP,1.5555555555555554,34,0.0
4,LP,1.5555555555555554,35,0.0
4,LP,1.5555555555555554,36,0.0
4,LP,1.5555555555555554,37,0.0
4,LP,1.5555555555555554,38,0.0
4,LP,1.5555555555555554,39,0.0
4,LP,1.5555555555555554,40,0.0
4,LP,1.5555555555555554,41,0.0
4,LP,1.5555555555555554,42,0.0
4,LP,1.5555555555555554,43,0.0
4,LP,1.5555555555555554,44,0.0
4,LP,1.5555555555555554,45,0.0
4,LP,1.5555555555555554,46,0.0
4,LP,1.5555555555555554,47,0.0
4,LP,1.5555555555555554,48,0.0
4,LP,1.5555555555555554,49,0.0
4,LP,1.5555555555555554,50,0.0
4,LP,1.5555555555555554,51,0.0
4,LP,1.5555555555555554,52,0.0
4,LP,1.5555555555555554,53,0.0
4,LP,1.7777777777777777,0,0.0
4,LP,1.7777777777777777,1,0.0
4,LP,1.7777777777777777,2,0.0
4,LP,1.7777777777777777,3,0.0
4,LP,1.7777777777777777,4,0.0
4,LP,1.7777777777777777,5,0.0
4,LP,1.7777777777777777,6,0.0
4,LP,1.7777777777777777,7,0.0008649000817913423
4,LP,1.7777777777777777,8,0.0
4,LP,1.7777777777777777,9,0.0
4,LP,1.7777777777777777,10,0.0
4,LP,1.7777777777777777,11,0.006324703768466521
4,LP,1.7777777777777777,12,0.0
4,LP,1.7777777777777777,13,0.0
4,LP,1.7777777777777777,14,0.0
4,LP,1.7777777777777777,15,0.0
4,LP,1.7777777777777777,16,0.0
4,LP,1.7777777777777777,17,0.0
4,LP,1.7777777777777777,18,0.0
4,LP,1.7777777777777777,19,0.0
4,LP,1.7777777777777777,20,0.0005229564641253906
4,LP,1.7777777777777777,21,0.0
4,LP,1.7777777777777777,22,0.0
4,LP,1.7777777777777777,23,0.000555003373580987
4,LP,1.7777777777777777,24,0.0
4,LP,1.7777777777777777,25,0.0
4,LP,1.7777777777777777,26,0.0
4,LP,1.7777777777777777,27,0.0
4,LP,1.7777777777777777,28,0.0
4,LP,1.7777777777777777,29,0.0
4,LP,1.7777777777777777,30,0.0
4,LP,1.7777777777777777,31,0.0
4,LP,1.7777777777777777,32,0.0
4,LP,1.7777777777777777,33,0.0
4,LP,1.7777777777777777,34,0.0
4,LP,1.7777777777777777,35,0.0
4,LP,1.7777777777777777,36,0.0
4,LP,1.7777777777777777,37,0.0
4,LP,1.7777777777777777,38,0.0
4,LP,1.7777777777777777,39,0.0
4,LP,1.7777777777777777,40,0.0
4,LP,1.7777777777777777,41,0.0
4,LP,1.7777777777777777,42,0.0
4,LP,1.7777777777777777,43,0.0
4,LP,1.7777777777777777,44,0.0
4,LP,1.7777777777777777,45,0.0
4,LP,1.7777777777777777,46,0.0
4,LP,1.7777777777777777,47,0.0
4,LP,1.7777777777777777,48,0.0
4,LP,1.7777777777777777,49,0.0
4,LP,1.7777777777777777,50,0.0
4,LP,1.7777777777777777,51,0.0
4,LP,1.7777777777777777,52,0.0
4,LP,1.7777777777777777,53,0.0
4,LP,2.0,0,0.0
4,LP,2.0,1,0.0
4,LP,2.0,2,0.0
4,LP,2.0,3,0.0
4,LP,2.0,4,0.0
4,LP,2.0,5,0.0
4,LP,2.0,6,0.0
4,LP,2.0,7,0.0012450714130301638
4,LP,2.0,8,0.0
4,LP,2.0,9,0.0
4,LP,2.0,10,0.0
4,LP,2.0,11,0.006144879447137644
4,LP,2.0,12,0.0
4,LP,2.0,13,0.0
4,LP,2.0,14,0.0
4,LP,2.0,15,0.0
4,LP,2.0,16,0.0
4,LP,2.0,17,0.0
4,LP,2.0,18,0.0
4,LP,2.0,19,0.0
4,LP,2.0,20,0.0003673578267064715
4,LP,2.0,21,0.0
4,LP,2.0,22,0.0
4,LP,2.0,23,0.0004061780728332623
4,LP,2.0,24,0.0
4,LP,2.0,25,0.0
4,LP,2.0,26,0.0
4,LP,2.0,27,0.0
4,LP,2.0,28,0.0
4,LP,2.0,29,0.0
4,LP,2.0,30,0.0
4,LP,2.0,31,0.0
4,LP,2.0,32,0.0
4,LP,2.0,33,0.0
4,LP,2.0,34,0.0
4,LP,2.0,35,0.0
4,LP,2.0,36,0.0
4,LP,2.0,37,0.0
4,LP,2.0,38,0.0
4,LP,2.0,39,0.0
4,LP,2.0,40,0.0
4,LP,2.0,41,0.0
4,LP,2.0,42,0.0
4,LP,2.0,43,0.0
4,LP,2.0,44,0.0
4,LP,2.0,45,0.0
4,LP,2.0,46,0.0
4,LP,2.0,47,0.0
4,LP,2.0,48,0.0
4,LP,2.0,49,0.0
4,LP,2.0,50,0.0
4,LP,2.0,51,0.0
4,LP,2.0,52,0.0
4,LP,2.0,53,0.0
5,LP,0.0,0,0.0
5,LP,0.0,1,0.0
5,LP,0.0,2,0.0
5,LP,0.0,3,0.0
5,LP,0.0,4,0.0
5,LP,0.0,5,0.0
5,LP,0.0,6,0.0
5,LP,0.0,7,0.0
5,LP,0.0,8,0.0
5,LP,0.0,9,0.0
5,LP,0.0,10,0.0
5,LP,0.0,11,0.0
5,LP,0.0,12,0.0
5,LP,0.0,13,0.0
5,LP,0.0,14,0.0
5,LP,0.0,15,0.0
5,LP,0.0,16,0.0
5,LP,0.0,17,0.0
5,LP,0.0,18,0.0
5,LP,0.0,19,0.0
5,LP,0.0,20,0.0
5,LP,0.0,21,0.0
5,LP,0.0,22,0.0
5,LP,0.0,23,0.0
5,LP,0.0,24,0.0
5,LP,0.0,25,0.0
5,LP,0.0,26,0.0
5,LP,0.0,27,0.0
5,LP,0.0,28,0.0
5,LP,0.0,29,0.0
5,LP,0.0,30,0.0
5,LP,0.0,31,0.0
5,LP,0.0,32,0.0
5,LP,0.0,33,0.0
5,LP,0.0,34,0.0
5,LP,0.0,35,0.0
5,LP,0.0,36,0.0
5,LP,0.0,37,0.0
5,LP,0.0,38,0.0
5,LP,0.0,39,0.0
5,LP,0.0,40,0.0
5,LP,0.0,41,0.0
5,LP,0.0,42,0.0
5,LP,0.0,43,0.0
5,LP,0.0,44,0.0
5,LP,0.0,45,0.0
5,LP,0.0,46,0.0
5,LP,0.0,47,0.0
5,LP,0.0,48,0.0
5,LP,0.0,49,0.0
5,LP,0.0,50,0.0
5,LP,0.0,51,0.0
5,LP,0.0,52,0.0
5,LP,0.0,53,0.0
5,LP,0.2222222222222222,0,0.0
5,LP,0.2222222222222222,1,0.0
5,LP,0.2222222222222222,2,0.0
5,LP,0.2222222222222222,3,0.0
5,LP,0.2222222222222222,4,0.0
5,LP,0.2222222222222222,5,0.0
5,LP,0.2222222222222222,6,0.0
5,LP,0.2222222222222222,7,0.0
5,LP,0.2222222222222222,8,0.0
5,LP,0.2222222222222222,9,0.0
5,LP,0.2222222222222222,10,0.0
5,LP,0.2222222222222222,11,0.0
5,LP,0.2222222222222222,12,0.0
5,LP,0.2222222222222222,13,0.0
5,LP,0.2222222222222222,14,0.0
5,LP,0.2222222222222222,15,0.0
5,LP,0.2222222222222222,16,0.0
5,LP,0.2222222222222222,17,0.0
5,LP,0.2222222222222222,18,0.0
5,LP,0.2222222222222222,19,0.0
5,LP,0.2222222222222222,20,0.0
5,LP,0.2222222222222222,21,0.002039245108220691
5,LP,0.2222222222222222,22,0.0
5,LP,0.2222222222222222,23,0.0
5,LP,0.2222222222222222,24,0.0
5,LP,0.2222222222222222,25,0.0
5,LP,0.2222222222222222,26,0.0
5,LP,0.2222222222222222,27,0.0
5,LP,0.2222222222222222,28,0.0
5,LP,0.2222222222222222,29,0.0
5,LP,0.2222222222222222,30,0.0
5,LP,0.2222222222222222,31,0.0
5,LP,0.2222222222222222,32,0.0
5,LP,0.2222222222222222,33,0.0
5,LP,0.2222222222222222,34,0.0
5,LP,0.2222222222222222,35,0.0
5,LP,0.2222222222222222,36,0.0
5,LP,0.2222222222222222,37,0.0
5,LP,0.2222222222222222,38,0.0
5,LP,0.2222222222222222,39,0.0
5,LP,0.2222222222222222,40,0.0
5,LP,0.2222222222222222,41,0.0
5,LP,0.2222222222222222,42,0.0
5,LP,0.2222222222222222,43,0.0
5,LP,0.2222222222222222,44,0.0
5,LP,0.2222222222222222,45,0.0
5,LP,0.2222222222222222,46,0.0
5,LP,0.2222222222222222,47,0.0
5,LP,0.2222222222222222,48,0.0
5,LP,0.2222222222222222,49,0.0
5,LP,0.2222222222222222,50,0.0
5,LP,0.2222222222222222,51,0.0
5,LP,0.2222222222222222,52,0.0
5,LP,0.2222222222222222,53,0.0
5,LP,0.4444444444444444,0,0.0
5,LP,0.4444444444444444,1,0.0
5,LP,0.4444444444444444,2,0.0
5,LP,0.4444444444444444,3,0.0
5,LP,0.4444444444444444,4,0.0
5,LP,0.4444444444444444,5,0.0
5,LP,0.4444444444444444,6,0.0
5,LP,0.4444444444444444,7,0.0
5,LP,0.4444444444444444,8,0.0
5,LP,0.4444444444444444,9,0.0
5,LP,0.4444444444444444,10,0.0
5,LP,0.4444444444444444,11,0.0
5,LP,0.4444444444444444,12,0.0
5,LP,0.4444444444444444,13,0.0
5,LP,0.4444444444444444,14,0.0
5,LP,0.4444444444444444,15,0.0
5,LP,0.4444444444444444,16,0.0
5,LP,0.4444444444444444,17,0.0
5,LP,0.4444444444444444,18,0.0
5,LP,0.4444444444444444,19,0.0
5,LP,0.4444444444444444,20,0.0
5,LP,0.4444444444444444,21,0.001955568523855389
5,LP,0.4444444444444444,22,0.0
5,LP,0.4444444444444444,23,0.0
5,LP,0.4444444444444444,24,0.0
5,LP,0.4444444444444444,25,0.0
5,LP,0.4444444444444444,26,0.0
5,LP,0.4444444444444444,27,0.0
5,LP,0.4444444444444444,28,0.0
5,LP,0.4444444444444444,29,0.0
5,LP,0.4444444444444444,30,0.0
5,LP,0.4444444444444444,31,0.0
5,LP,0.4444444444444444,32,0.0
5,LP,0.4444444444444444,33,0.0
5,LP,0.4444444444444444,34,0.0
5,LP,0.4444444444444444,35,0.0
5,LP,0.4444444444444444,36,0.0
5,LP,0.4444444444444444,37,0.0
5,LP,0.4444444444444444,38,0.0
5,LP,0.4444444444444444,39,0.0
5,LP,0.4444444444444444,40,0.0
5,LP,0.4444444444444444,41,0.0
5,LP,0.4444444444444444,42,0.0
5,LP,0.4444444444444444,43,0.0
5,LP,0.4444444444444444,44,0.0
5,LP,0.4444444444444444,45,0.0
5,LP,0.4444444444444444,46,0.0
5,LP,0.4444444444444444,47,0.0
5,LP,0.4444444444444444,48,0.0
5,LP,0.4444444444444444,49,0.0
5,LP,0.4444444444444444,50,0.0
5,LP,0.4444444444444444,51,0.0
5,LP,0.4444444444444444,52,0.0
5,LP,0.4444444444444444,53,0.0
5,LP,0.6666666666666666,0,0.0
5,LP,0.6666666666666666,1,0.0
5,LP,0.6666666666666666,2,0.0
5,LP,0.6666666666666666,3,0.0
5,LP,0.6666666666666666,4,0.0
5,LP,0.6666666666666666,5,0.0
5,LP,0.6666666666666666,6,0.0
5,LP,0.6666666666666666,7,0.0
5,LP,0.6666666666666666,8,0.0
5,LP,0.6666666666666666,9,0.0
5,LP,0.6666666666666666,10,0.0
5,LP,0.6666666666666666,11,0.0
5,LP,0.6666666666666666,12,0.0
5,LP,0.6666666666666666,13,0.0
5,LP,0.6666666666666666,14,0.0
5,LP,0.6666666666666666,15,0.0
5,LP,0.6666666666666666,16,0.0
5,LP,0.6666666666666666,17,0.0
5,LP,0.6666666666666666,18,0.0
5,LP,0.6666666666666666,19,0.0
5,LP,0.6666666666666666,20,0.0
5,LP,0.6666666666666666,21,0.0037293428220794202
5,LP,0.6666666666666666,22,0.0
5,LP,0.6666666666666666,23,0.0
5,LP,0.6666666666666666,24,0.0
5,LP,0.6666666666666666,25,0.0
5,LP,0.6666666666666666,26,0.0
5,LP,0.6666666666666666,27,0.0
5,LP,0.6666666666666666,28,0.0
5,LP,0.6666666666666666,29,0.0
5,LP,0.6666666666666666,30,0.0
5,LP,0.6666666666666666,31,0.0
5,LP,0.6666666666666666,32,0.0
5,LP,0.6666666666666666,33,0.0
5,LP,0.6666666666666666,34,0.0
5,LP,0.6666666666666666,35,0.0
5,LP,0.6666666666666666,36,0.0
5,LP,0.6666666666666666,37,0.0
5,LP,0.6666666666666666,38,0.0
5,LP,0.6666666666666666,39,0.0
5,LP,0.6666666666666666,40,0.0
5,LP,0.6666666666666666,41,0.0
5,LP,0.6666666666666666,42,0.0
5,LP,0.6666666666666666,43,0.0
5,LP,0.6666666666666666,44,0.0
5,LP,0.6666666666666666,45,0.0
5,LP,0.6666666666666666,46,0.0
5,LP,0.6666666666666666,47,0.0
5,LP,0.6666666666666666,48,0.0
5,LP,0.6666666666666666,49,0.0
5,LP,0.6666666666666666,50,0.0
5,LP,0.6666666666666666,51,0.0
5,LP,0.6666666666666666,52,0.0
5,LP,0.6666666666666666,53,0.0
5,LP,0.8888888888888888,0,0.0
5,LP,0.8888888888888888,1,0.0
5,LP,0.8888888888888888,2,0.0
5,LP,0.8888888888888888,3,0.0
5,LP,0.8888888888888888,4,0.0
5,LP,0.8888888888888888,5,0.0
5,LP,0.8888888888888888,6,0.0
5,LP,0.8888888888888888,7,0.0
5,LP,0.8888888888888888,8,0.0
5,LP,0.8888888888888888,9,0.0
5,LP,0.8888888888888888,10,0.0
5,LP,0.8888888888888888,11,0.0
5,LP,0.8888888888888888,12,0.0
5,LP,0.8888888888888888,13,0.0
5,LP,0.8888888888888888,14,0.0
5,LP,0.8888888888888888,15,0.0
5,LP,0.8888888888888888,16,0.0
5,LP,0.8888888888888888,17,0.0
5,LP,0.8888888888888888,18,0.0
5,LP,0.8888888888888888,19,0.0
5,LP,0.8888888888888888,20,0.0
5,LP,0.8888888888888888,21,0.0013987327057262023
5,LP,0.8888888888888888,22,0.0
5,LP,0.8888888888888888,23,0.0
5,LP,0.8888888888888888,24,0.0
5,LP,0.8888888888888888,25,0.0
5,LP,0.8888888888888888,26,0.0
5,LP,0.8888888888888888,27,0.0
5,LP,0.8888888888888888,28,0.0
5,LP,0.8888888888888888,29,0.0
5,LP,0.8888888888888888,30,0.0
5,LP,0.8888888888888888,31,0.0
5,LP,0.8888888888888888,32,0.0
5,LP,0.8888888888888888,33,0.0
5,LP,0.8888888888888888,34,0.0
5,LP,0.8888888888888888,35,0.0
5,LP,0.8888888888888888,36,0.0
5,LP,0.8888888888888888,37,0.0
5,LP,0.8888888888888888,38,0.0
5,LP,0.8888888888888888,39,0.0
5,LP,0.8888888888888888,40,0.0
5,LP,0.8888888888888888,41,0.0
5,LP,0.8888888888888888,42,0.0
5,LP,0.8888888888888888,43,0.0
5,LP,0.8888888888888888,44,0.0
5,LP,0.8888888888888888,45,0.0
5,LP,0.8888888888888888,46,0.0
5,LP,0.8888888888888888,47,0.0
5,LP,0.8888888888888888,48,0.0
5,LP,0.8888888888888888,49,0.0
5,LP,0.8888888888888888,50,0.0
5,LP,0.8888888888888888,51,0.0
5,LP,0.8888888888888888,52,0.0
5,LP,0.8888888888888888,53,0.0
5,LP,1.1111111111111112,0,0.0
5,LP,1.1111111111111112,1,0.0
5,LP,1.1111111111111112,2,0.0
5,LP,1.1111111111111112,3,0.0
5,LP,1.1111111111111112,4,0.0
5,LP,1.1111111111111112,5,0.0
5,LP,1.1111111111111112,6,0.0
5,LP,1.1111111111111112,7,0.0
5,LP,1.1111111111111112,8,0.0
5,LP,1.1111111111111112,9,0.0
5,LP,1.1111111111111112,10,0.0
5,LP,1.1111111111111112,11,0.0
5,LP,1.1111111111111112,12,0.0
5,LP,1.1111111111111112,13,0.0
5,LP,1.1111111111111112,14,0.0
5,LP,1.1111111111111112,15,0.0
5,LP,1.1111111111111112,16,0.0
5,LP,1.1111111111111112,17,0.0
5,LP,1.1111111111111112,18,0.0
5,LP,1.1111111111111112,19,0.0
5,LP,1.1111111111111112,20,0.0
5,LP,1.1111111111111112,21,0.001992722572014147
5,LP,1.1111111111111112,22,0.0
5,LP,1.1111111111111112,23,0.0
5,LP,1.1111111111111112,24,0.0
5,LP,1.1111111111111112,25,0.0
5,LP,1.1111111111111112,26,0.0
5,LP,1.1111111111111112,27,0.0
5,LP,1.1111111111111112,28,0.0
5,LP,1.1111111111111112,29,0.0
5,LP,1.1111111111111112,30,0.0
5,LP,1.1111111111111112,31,0.0
5,LP,1.1111111111111112,32,0.0
5,LP,1.1111111111111112,33,0.0
5,LP,1.1111111111111112,34,0.0
5,LP,1.1111111111111112,35,0.0
5,LP,1.1111111111111112,36,0.0
5,LP,1.1111111111111112,37,0.0
5,LP,1.1111111111111112,38,0.0
5,LP,1.1111111111111112,39,0.0
5,LP,1.1111111111111112,40,0.0
5,LP,1.1111111111111112,41,0.0
5,LP,1.1111111111111112,42,0.0
5,LP,1.1111111111111112,43,0.0
5,LP,1.1111111111111112,44,0.0
5,LP,1.1111111111111112,45,0.0
5,LP,1.1111111111111112,46,0.0
5,LP,1.1111111111111112,47,0.0
5,LP,1.1111111111111112,48,0.0
5,LP,1.1111111111111112,49,0.0
5,LP,1.1111111111111112,50,0.0
5,LP,1.1111111111111112,51,0.0
5,LP,1.1111111111111112,52,0.0
5,LP,1.1111111111111112,53,0.0
5,LP,1.3333333333333333,0,0.0
5,LP,1.3333333333333333,1,0.0
5,LP,1.3333333333333333,2,0.0
5,LP,1.3333333333333333,3,0.0
5,LP,1.3333333333333333,4,0.0
5,LP,1.3333333333333333,5,0.0
5,LP,1.3333333333333333,6,0.0
5,LP,1.3333333333333333,7,0.0
5,LP,1.3333333333333333,8,0.0
5,LP,1.3333333333333333,9,0.0
5,LP,1.3333333333333333,10,0.0
5,LP,1.3333333333333333,11,0.0
5,LP,1.3333333333333333,12,0.0
5,LP,1.3333333333333333,13,0.0
5,LP,1.3333333333333333,14,0.0
5,LP,1.3333333333333333,15,0.0007593570165198344
5,LP,1.3333333333333333,16,0.0
5,LP,1.3333333333333333,17,0.0
5,LP,1.3333333333333333,18,0.0
5,LP,1.3333333333333333,19,0.0
5,LP,1.3333333333333333,20,0.0
5,LP,1.3333333333333333,21,0.001763160610878711
5,LP,1.3333333333333333,22,0.0
5,LP,1.3333333333333333,23,0.0
5,LP,1.3333333333333333,24,0.0
5,LP,1.3333333333333333,25,0.0
5,LP,1.3333333333333333,26,0.0
5,LP,1.3333333333333333,27,0.0
5,LP,1.3333333333333333,28,0.0
5,LP,1.3333333333333333,29,0.0
5,LP,1.3333333333333333,30,0.0
5,LP,1.3333333333333333,31,0.0
5,LP,1.3333333333333333,32,0.0
5,LP,1.3333333333333333,33,0.0
5,LP,1.3333333333333333,34,0.0
5,LP,1.3333333333333333,35,0.0
5,LP,1.3333333333333333,36,0.0
5,LP,1.3333333333333333,37,0.0
5,LP,1.3333333333333333,38,0.0
5,LP,1.3333333333333333,39,0.0
5,LP,1.3333333333333333,40,0.0
5,LP,1.3333333333333333,41,0.0
5,LP,1.3333333333333333,42,0.0
5,LP,1.3333333333333333,43,0.0
5,LP,1.3333333333333333,44,0.0
5,LP,1.3333333333333333,45,0.0
5,LP,1.3333333333333333,46,0.0
5,LP,1.3333333333333333,47,0.0
5,LP,1.3333333333333333,48,0.0
5,LP,1.3333333333333333,49,0.0
5,LP,1.3333333333333333,50,0.0
5,LP,1.3333333333333333,51,0.0
5,LP,1.3333333333333333,52,0.0
5,LP,1.3333333333333333,53,0.0
5,LP,1.5555555555555554,0,0.0
5,LP,1.5555555555555554,1,0.0
5,LP,1.5555555555555554,2,0.0
5,LP,1.5555555555555554,3,0.0
5,LP,1.5555555555555554,4,0.0
5,LP,1.5555555555555554,5,0.0
5,LP,1.5555555555555554,6,0.0
5,LP,1.5555555555555554,7,0.0
5,LP,1.5555555555555554,8,0.0
5,LP,1.5555555555555554,9,0.0
5,LP,1.5555555555555554,10,0.0
5,LP,1.5555555555555554,11,0.0
5,LP,1.5555555555555554,12,0.0
5,LP,1.5555555555555554,13,0.0
5,LP,1.5555555555555554,14,0.0
5,LP,1.5555555555555554,15,0.001005795375004248
5,LP,1.5555555555555554,16,0.0
5,LP,1.5555555555555554,17,0.0
5,LP,1.5555555555555554,18,0.0
5,LP,1.5555555555555554,19,0.0
5,LP,1.5555555555555554,20,0.0
5,LP,1.5555555555555554,21,0.0008366768507660268
5,LP,1.5555555555555554,22,0.0
5,LP,1.5555555555555554,23,0.0
5,LP,1.5555555555555554,24,0.0
5,LP,1.5555555555555554,25,0.0
5,LP,1.5555555555555554,26,0.0
5,LP,1.5555555555555554,27,0.0
5,LP,1.5555555555555554,28,0.0
5,LP,1.5555555555555554,29,0.0
5,LP,1.5555555555555554,30,0.0
5,LP,1.5555555555555554,31,0.0
5,LP,1.5555555555555554,32,0.0
5,LP,1.5555555555555554,33,0.0
5,LP,1.5555555555555554,34,0.0
5,LP,1.5555555555555554,35,0.0
5,LP,1.5555555555555554,36,0.0
5,LP,1.5555555555555554,37,0.0
5,LP,1.5555555555555554,38,0.0
5,LP,1.5555555555555554,39,0.0
5,LP,1.5555555555555554,40,0.0
5,LP,1.5555555555555554,41,0.0
5,LP,1.5555555555555554,42,0.0
5,LP,1.5555555555555554,43,0.0
5,LP,1.5555555555555554,44,0.0
5,LP,1.5555555555555554,45,0.0
5,LP,1.5555555555555554,46,0.0
5,LP,1.5555555555555554,47,0.0
5,LP,1.5555555555555554,48,0.0
5,LP,1.5555555555555554,49,0.0
5,LP,1.5555555555555554,50,0.0
5,LP,1.5555555555555554,51,0.0
5,LP,1.5555555555555554,52,0.0
5,LP,1.5555555555555554,53,0.0
5,LP,1.7777777777777777,0,0.0
5,LP,1.7777777777777777,1,0.0
5,LP,1.7777777777777777,2,0.0
5,LP,1.7777777777777777,3,0.0
5,LP,1.7777777777777777,4,0.0
5,LP,1.7777777777777777,5,0.0
5,LP,1.7777777777777777,6,0.0
5,LP,1.7777777777777777,7,0.0
5,LP,1.7777777777777777,8,0.0
5,LP,1.7777777777777777,9,0.0
5,LP,1.7777777777777777,10,0.0
5,LP,1.7777777777777777,11,0.0
5,LP,1.7777777777777777,12,0.0
5,LP,1.7777777777777777,13,0.0
5,LP,1.7777777777777777,14,0.0
5,LP,1.7777777777777777,15,0.0006265972533896278
5,LP,1.7777777777777777,16,0.0
5,LP,1.7777777777777777,17,0.0
5,LP,1.7777777777777777,18,0.0
5,LP,1.7777777777777777,19,0.0
5,LP,1.7777777777777777,20,0.0
5,LP,1.7777777777777777,21,0.000425628696942415
5,LP,1.7777777777777777,22,0.0
5,LP,1.7777777777777777,23,0.0
5,LP,1.7777777777777777,24,0.0
5,LP,1.7777777777777777,25,0.0
5,LP,1.7777777777777777,26,0.0
5,LP,1.7777777777777777,27,0.0
5,LP,1.7777777777777777,28,0.0
5,LP,1.7777777777777777,29,0.0
5,LP,1.7777777777777777,30,0.0
5,LP,1.7777777777777777,31,0.0
5,LP,1.7777777777777777,32,0.0
5,LP,1.7777777777777777,33,0.0
5,LP,1.7777777777777777,34,0.0
5,LP,1.7777777777777777,35,0.0
5,LP,1.7777777777777777,36,0.0
5,LP,1.7777777777777777,37,0.0
5,LP,1.7777777777777777,38,0.0
5,LP,1.7777777777777777,39,0.0
5,LP,1.7777777777777777,40,0.0
5,LP,1.7777777777777777,41,0.0
5,LP,1.7777777777777777,42,0.0
5,LP,1.7777777777777777,43,0.0
5,LP,1.7777777777777777,44,0.0
5,LP,1.7777777777777777,45,0.0
5,LP,1.7777777777777777,46,0.0
5,LP,1.7777777777777777,47,0.0
5,LP,1.7777777777777777,48,0.0
5,LP,1.7777777777777777,49,0.0
5,LP,1.7777777777777777,50,0.0
5,LP,1.7777777777777777,51,0.0
5,LP,1.7777777777777777,52,0.0
5,LP,1.7777777777777777,53,0.0
5,LP,2.0,0,0.0
5,LP,2.0,1,0.0
5,LP,2.0,2,0.0
5,LP,2.0,3,0.0
5,LP,2.0,4,0.0
5,LP,2.0,5,0.0
5,LP,2.0,6,0.0
5,LP,2.0,7,0.0
5,LP,2.0,8,0.0
5,LP,2.0,9,0.0
5,LP,2.0,10,0.0
5,LP,2.0,11,0.0
5,LP,2.0,12,0.0
5,LP,2.0,13,0.0
5,LP,2.0,14,0.0
5,LP,2.0,15,0.0011129345207628778
5,LP,2.0,16,0.0
5,LP,2.0,17,0.0
5,LP,2.0,18,0.0
5,LP,2.0,19,0.0
5,LP,2.0,20,0.0
5,LP,2.0,21,0.0
5,LP,2.0,22,0.0
5,LP,2.0,23,0.0
5,LP,2.0,24,0.0
5,LP,2.0,25,0.0
5,LP,2.0,26,0.0
5,LP,2.0,27,0.0
5,LP,2.0,28,0.0
5,LP,2.0,29,0.0
5,LP,2.0,30,0.0
5,LP,2.0,31,0.0
5,LP,2.0,32,0.0
5,LP,2.0,33,0.0
5,LP,2.0,34,0.0
5,LP,2.0,35,0.0
5,LP,2.0,36,0.0
5,LP,2.0,37,0.0
5,LP,2.0,38,0.0
5,LP,2.0,39,0.0
5,LP,2.0,40,0.0
5,LP,2.0,41,0.0
5,LP,2.0,42,0.0
5,LP,2.0,43,0.0
5,LP,2.0,44,0.0
5,LP,2.0,45,0.0
5,LP,2.0,46,0.0
5,LP,2.0,47,0.0
5,LP,2.0,48,0.0
5,LP,2.0,49,0.0
5,LP,2.0,50,0.0
5,LP,2.0,51,0.0
5,LP,2.0,52,0.0
5,LP,2.0,53,0.0
6,LP,0.0,0,0.0
6,LP,0.0,1,0.0
6,LP,0.0,2,8.892279067524986e-05
6,LP,0.0,3,0.0
6,LP,0.0,4,0.0
6,LP,0.0,5,0.0
6,LP,0.0,6,0.0
6,LP,0.0,7,0.0035412877275576844
6,LP,0.0,8,0.0
6,LP,0.0,9,0.0
6,LP,0.0,10,0.0
6,LP,0.0,11,0.0
6,LP,0.0,12,0.00017966294969472548
6,LP,0.0,13,0.0
6,LP,0.0,14,0.00026191881171502265
