lineup_id,lineup,game_in_lineup,global_game_id,seed,input_slot,turn_order,color,agent,is_winner,rank,final_vp,public_vp,roads_built,settlements_built,cities_built,longest_road_length,has_longest_road,has_largest_army,knights_played,wood_in_hand,brick_in_hand,sheep_in_hand,wheat_in_hand,ore_in_hand,total_resources_in_hand,decide_calls,total_decide_s,avg_decide_ms,num_turns,game_duration_s,vp_std_game,vp_min_game,vp_range_game,vp_gini_game,vp_minus_table_mean,prod_gini_final,prod_max_min_ratio,turns_until_equalized
6,"R,R,CONVEX",7,308,8,1,1,BLUE,R,0,2,6,5,15,5,0,6,0,0,4,0,2,2,2,1,7,389,9.9e-05,0.000255,361,1.418024,1.885618,6,4,0.121212,-1.333333,0.074074,1.4,-1
6,"R,R,CONVEX",7,308,8,2,2,ORANGE,CONVEX,0,2,6,6,15,4,0,6,1,0,0,2,0,3,0,0,5,317,1.399394,4.414492,361,1.418024,1.885618,6,4,0.121212,-1.333333,0.074074,1.4,-1
6,"R,R,CONVEX",8,309,9,1,0,BLUE,R,0,3,4,4,8,4,0,3,0,0,2,3,0,3,0,2,8,269,8e-05,0.000299,303,1.412985,2.44949,4,6,0.190476,-3.0,0.147368,1.913043,-1
6,"R,R,CONVEX",8,309,9,2,1,ORANGE,CONVEX,0,2,7,4,3,0,2,2,0,0,0,0,2,4,3,3,12,263,1.384152,5.262934,303,1.412985,2.44949,4,6,0.190476,0.0,0.147368,1.913043,-1
6,"R,R,CONVEX",8,309,9,0,2,RED,R,1,1,10,8,15,4,0,12,1,1,3,0,0,0,1,1,2,281,0.000223,0.000793,303,1.412985,2.44949,4,6,0.190476,3.0,0.147368,1.913043,-1
6,"R,R,CONVEX",9,310,10,2,0,ORANGE,CONVEX,0,2,6,6,15,4,0,7,1,0,0,6,3,7,1,1,18,126,0.774015,6.14298,138,0.787196,3.681787,2,9,0.315789,-0.333333,0.186916,2.875,-1
6,"R,R,CONVEX",9,310,10,0,1,RED,R,0,3,2,2,4,2,0,2,0,0,1,0,0,1,0,2,3,121,0.000131,0.001079,138,0.787196,3.681787,2,9,0.315789,-4.333333,0.186916,2.875,-1
6,"R,R,CONVEX",9,310,10,1,2,BLUE,R,1,1,11,10,15,4,2,6,0,1,3,1,0,1,0,1,3,170,5.3e-05,0.000313,138,0.787196,3.681787,2,9,0.315789,4.666667,0.186916,2.875,-1
6,"R,R,CONVEX",10,311,11,1,0,BLUE,R,1,1,10,8,15,4,0,10,1,1,8,0,0,1,0,0,1,476,0.000143,0.0003,535,2.349098,3.399346,2,8,0.333333,4.666667,0.173333,2.181818,-1
6,"R,R,CONVEX",10,311,11,2,1,ORANGE,CONVEX,0,3,2,2,15,2,0,9,0,0,0,2,1,0,7,0,10,435,2.321545,5.336885,535,2.349098,3.399346,2,8,0.333333,-3.333333,0.173333,2.181818,-1
6,"R,R,CONVEX",10,311,11,0,2,RED,R,0,2,4,3,12,1,1,8,0,0,3,3,0,0,1,1,5,444,0.000302,0.000681,535,2.349098,3.399346,2,8,0.333333,-1.333333,0.173333,2.181818,-1
6,"R,R,CONVEX",11,312,12,1,0,BLUE,R,0,3,2,2,6,2,0,4,0,0,1,0,2,0,3,0,5,205,8e-05,0.000389,251,1.53347,4.027682,2,9,0.375,-3.333333,0.373333,8.0,-1
6,"R,R,CONVEX",11,312,12,2,1,ORANGE,CONVEX,1,1,11,6,13,0,2,7,1,0,0,1,0,0,3,3,7,237,1.516868,6.400287,251,1.53347,4.027682,2,9,0.375,5.666667,0.373333,8.0,-1
6,"R,R,CONVEX",11,312,12,0,2,RED,R,0,2,3,3,12,3,0,6,0,0,0,1,2,0,0,2,5,207,0.000232,0.001121,251,1.53347,4.027682,2,9,0.375,-2.333333,0.373333,8.0,-1
6,"R,R,CONVEX",12,313,13,1,0,BLUE,R,0,3,3,3,9,1,1,7,0,0,1,1,0,3,0,1,5,245,6.9e-05,0.000282,273,1.288708,3.399346,3,8,0.280702,-3.333333,0.120567,1.73913,-1
6,"R,R,CONVEX",12,313,13,2,1,ORANGE,CONVEX,0,2,5,4,15,4,0,4,0,0,0,1,2,2,0,1,6,246,1.272369,5.17223,273,1.288708,3.399346,3,8,0.280702,-1.333333,0.120567,1.73913,-1
6,"R,R,CONVEX",12,313,13,0,2,RED,R,1,1,11,9,15,5,0,12,1,1,3,3,0,0,0,0,3,289,0.000138,0.000479,273,1.288708,3.399346,3,8,0.280702,4.666667,0.120567,1.73913,-1
6,"R,R,CONVEX",13,314,14,0,0,RED,R,0,3,2,2,12,2,0,5,0,0,1,1,0,3,0,1,5,260,6.9e-05,0.000267,291,1.248979,3.299832,2,8,0.313725,-3.666667,0.278912,5.555556,-1
6,"R,R,CONVEX",13,314,14,2,1,ORANGE,CONVEX,0,2,5,5,15,5,0,7,0,0,0,8,2,4,3,0,17,260,1.233366,4.743714,291,1.248979,3.299832,2,8,0.313725,-0.666667,0.278912,5.555556,-1
6,"R,R,CONVEX",13,314,14,1,2,BLUE,R,1,1,10,9,15,3,2,10,1,0,2,1,4,0,0,1,6,316,0.000118,0.000375,291,1.248979,3.299832,2,8,0.313725,4.333333,0.278912,5.555556,-1
6,"R,R,CONVEX",14,315,15,0,0,RED,R,1,1,10,9,15,5,1,8,0,1,10,1,2,1,2,0,6,477,0.000133,0.000279,493,2.0243,2.494438,4,6,0.181818,2.666667,0.171617,2.083333,-1
6,"R,R,CONVEX",14,315,15,2,1,ORANGE,CONVEX,0,3,4,4,15,2,0,9,1,0,0,11,4,1,0,1,17,414,1.999219,4.829032,493,2.0243,2.494438,4,6,0.181818,-3.333333,0.171617,2.083333,-1
6,"R,R,CONVEX",14,315,15,1,2,BLUE,R,0,2,8,4,10,4,0,5,0,0,4,2,0,2,1,0,5,444,0.00021,0.000474,493,2.0243,2.494438,4,6,0.181818,0.666667,0.171617,2.083333,-1
6,"R,R,CONVEX",15,316,16,1,0,BLUE,R,0,3,3,3,12,3,0,7,0,0,1,0,1,1,1,2,5,350,9.2e-05,0.000264,429,1.72834,2.94392,3,7,0.222222,-4.0,0.281046,4.909091,-1
6,"R,R,CONVEX",15,316,16,2,1,ORANGE,CONVEX,0,2,8,7,15,5,0,10,1,0,0,2,2,3,3,0,10,381,1.70804,4.483045,429,1.72834,2.94392,3,7,0.222222,1.0,0.281046,4.909091,-1
6,"R,R,CONVEX",15,316,16,0,2,RED,R,1,1,10,8,15,4,1,8,0,1,9,2,2,0,0,3,7,421,0.000159,0.000378,429,1.72834,2.94392,3,7,0.222222,3.0,0.281046,4.909091,-1
6,"R,R,CONVEX",16,317,17,2,0,ORANGE,CONVEX,0,2,7,4,7,0,2,5,0,0,0,0,5,2,1,2,10,380,1.834519,4.827681,426,1.856839,2.867442,3,7,0.233333,0.333333,0.246667,3.846154,-1
6,"R,R,CONVEX",16,317,17,1,1,BLUE,R,0,3,3,2,9,2,0,5,0,0,1,3,0,1,3,0,7,353,0.00014,0.000398,426,1.856839,2.867442,3,7,0.233333,-3.666667,0.246667,3.846154,-1
6,"R,R,CONVEX",16,317,17,0,2,RED,R,1,1,10,9,12,1,2,6,1,1,4,0,0,1,0,1,2,388,0.000102,0.000262,426,1.856839,2.867442,3,7,0.233333,3.333333,0.246667,3.846154,-1
6,"R,R,CONVEX",17,318,18,0,0,RED,R,0,2,9,8,15,0,2,10,1,1,7,0,0,1,2,2,5,517,0.00013,0.000252,492,1.97925,1.247219,7,3,0.076923,0.333333,0.090703,1.555556,-1
6,"R,R,CONVEX",17,318,18,2,1,ORANGE,CONVEX,0,3,7,4,5,0,2,3,0,0,0,0,3,1,2,2,8,431,1.944525,4.51166,492,1.97925,1.247219,7,3,0.076923,-1.666667,0.090703,1.555556,-1
6,"R,R,CONVEX",17,318,18,1,2,BLUE,R,1,1,10,9,15,5,2,8,0,0,1,0,1,1,1,0,3,474,0.000183,0.000385,492,1.97925,1.247219,7,3,0.076923,1.333333,0.090703,1.555556,-1
6,"R,R,CONVEX",18,319,19,2,0,ORANGE,CONVEX,0,2,6,5,15,5,0,9,0,0,0,2,2,5,3,0,12,287,1.405914,4.898655,327,1.424182,1.885618,6,4,0.121212,-1.333333,0.3,5.090909,-1
6,"R,R,CONVEX",18,319,19,0,1,RED,R,0,2,6,4,8,2,0,5,0,1,8,1,0,1,2,0,4,293,0.000119,0.000405,327,1.424182,1.885618,6,4,0.121212,-1.333333,0.3,5.090909,-1
6,"R,R,CONVEX",18,319,19,1,2,BLUE,R,1,1,10,9,15,3,2,11,1,0,2,2,2,1,0,7,12,313,8.2e-05,0.000263,327,1.424182,1.885618,6,4,0.121212,2.666667,0.3,5.090909,-1
6,"R,R,CONVEX",19,320,20,2,0,ORANGE,CONVEX,1,1,10,10,15,2,4,6,0,0,0,0,2,0,1,4,7,217,1.15625,5.328343,232,1.168957,2.494438,4,6,0.2,3.333333,0.267857,3.142857,-1
6,"R,R,CONVEX",19,320,20,0,1,RED,R,0,2,6,6,15,4,0,10,1,0,1,1,0,0,0,0,1,191,8.4e-05,0.000441,232,1.168957,2.494438,4,6,0.2,-0.666667,0.267857,3.142857,-1
6,"R,R,CONVEX",19,320,20,1,2,BLUE,R,0,3,4,3,8,3,0,7,0,0,2,0,2,1,2,0,5,217,5.8e-05,0.000267,232,1.168957,2.494438,4,6,0.2,-2.666667,0.267857,3.142857,-1
6,"R,R,CONVEX",20,321,21,0,0,RED,R,1,1,10,7,15,5,0,9,1,0,3,2,0,0,0,1,3,340,0.00017,0.000499,307,1.327585,2.160247,5,5,0.138889,2.0,0.119497,1.791667,-1
6,"R,R,CONVEX",20,321,21,1,1,BLUE,R,0,2,9,8,15,2,2,6,0,1,3,0,2,0,0,2,4,290,8.8e-05,0.000304,307,1.327585,2.160247,5,5,0.138889,1.0,0.119497,1.791667,-1
6,"R,R,CONVEX",20,321,21,2,2,ORANGE,CONVEX,0,3,5,5,15,5,0,7,0,0,0,14,17,13,3,0,47,266,1.261329,4.741837,307,1.327585,2.160247,5,5,0.138889,-3.0,0.119497,1.791667,-1
6,"R,R,CONVEX",21,322,22,0,0,RED,R,1,1,10,10,15,4,2,9,1,0,0,1,2,2,0,1,6,349,8.9e-05,0.000256,376,1.630572,2.94392,3,7,0.222222,3.0,0.224359,3.692308,-1
6,"R,R,CONVEX",21,322,22,2,1,ORANGE,CONVEX,0,2,8,4,2,0,2,1,0,0,0,4,0,9,7,8,28,331,1.61197,4.870001,376,1.630572,2.94392,3,7,0.222222,1.0,0.224359,3.692308,-1
6,"R,R,CONVEX",21,322,22,1,2,BLUE,R,0,3,3,2,14,2,0,7,0,0,0,0,0,2,1,0,3,323,0.000133,0.000412,376,1.630572,2.94392,3,7,0.222222,-4.0,0.224359,3.692308,-1
6,"R,R,CONVEX",22,323,23,1,0,BLUE,R,0,2,5,5,8,3,0,6,0,1,4,2,0,1,2,1,6,150,6.2e-05,0.000416,144,0.881443,2.624669,4,6,0.210526,-1.333333,0.202247,2.421053,-1
6,"R,R,CONVEX",22,323,23,0,1,RED,R,0,3,4,3,13,3,0,5,0,0,0,0,1,2,1,0,4,129,3.9e-05,0.000299,144,0.881443,2.624669,4,6,0.210526,-2.333333,0.202247,2.421053,-1
6,"R,R,CONVEX",22,323,23,2,2,ORANGE,CONVEX,1,1,10,6,13,0,2,8,1,0,0,0,0,0,1,0,1,144,0.871511,6.052157,144,0.881443,2.624669,4,6,0.210526,3.666667,0.202247,2.421053,-1
6,"R,R,CONVEX",23,324,24,2,0,ORANGE,CONVEX,0,3,8,4,6,0,2,3,0,0,0,0,1,1,3,5,10,481,2.396038,4.981368,555,2.438852,0.816497,8,2,0.049383,-1.0,0.018519,1.086957,-1
6,"R,R,CONVEX",23,324,24,1,1,BLUE,R,0,2,9,9,15,3,2,6,1,0,2,0,0,0,2,1,3,558,0.000546,0.000978,555,2.438852,0.816497,8,2,0.049383,0.0,0.018519,1.086957,-1
6,"R,R,CONVEX",23,324,24,0,2,RED,R,1,1,10,9,15,5,1,5,0,1,5,0,0,0,0,1,1,517,0.000162,0.000313,555,2.438852,0.816497,8,2,0.049383,1.0,0.018519,1.086957,-1
6,"R,R,CONVEX",24,325,25,1,0,BLUE,R,0,2,2,2,4,2,0,3,0,0,0,4,0,3,1,0,8,107,4.8e-05,0.000447,141,0.929825,3.771236,2,8,0.380952,-2.666667,0.387387,7.142857,-1
6,"R,R,CONVEX",24,325,25,0,1,RED,R,0,2,2,2,9,2,0,4,0,0,1,3,0,1,0,1,5,132,3.9e-05,0.000294,141,0.929825,3.771236,2,8,0.380952,-2.666667,0.387387,7.142857,-1
6,"R,R,CONVEX",24,325,25,2,2,ORANGE,CONVEX,1,1,10,6,14,0,2,8,1,0,0,4,0,2,3,1,10,136,0.919815,6.763349,141,0.929825,3.771236,2,8,0.380952,5.333333,0.387387,7.142857,-1
6,"R,R,CONVEX",25,326,26,2,0,ORANGE,CONVEX,0,3,7,4,4,0,2,3,0,0,0,9,0,11,2,2,24,390,1.765197,4.526145,428,1.78601,1.247219,7,3,0.076923,-1.666667,0.124444,1.756757,-1
6,"R,R,CONVEX",25,326,26,0,1,RED,R,1,1,10,9,15,3,3,6,0,0,1,4,2,6,0,0,12,383,0.000167,0.000435,428,1.78601,1.247219,7,3,0.076923,1.333333,0.124444,1.756757,-1
6,"R,R,CONVEX",25,326,26,1,2,BLUE,R,0,2,9,8,15,2,2,7,1,0,2,0,2,1,3,1,7,394,0.000104,0.000263,428,1.78601,1.247219,7,3,0.076923,0.333333,0.124444,1.756757,-1
6,"R,R,CONVEX",26,327,27,2,0,ORANGE,CONVEX,0,2,4,4,2,0,2,1,0,0,0,11,0,0,4,7,22,286,1.240885,4.338757,327,1.25326,3.091206,3,7,0.27451,-1.666667,0.297189,3.846154,-1
6,"R,R,CONVEX",26,327,27,1,1,BLUE,R,0,3,3,3,9,3,0,6,0,0,1,0,1,0,2,1,4,271,0.000104,0.000382,327,1.25326,3.091206,3,7,0.27451,-2.666667,0.297189,3.846154,-1
6,"R,R,CONVEX",26,327,27,0,2,RED,R,1,1,10,8,15,0,2,6,1,1,6,3,3,0,1,0,7,301,8e-05,0.000265,327,1.25326,3.091206,3,7,0.27451,4.333333,0.297189,3.846154,-1
6,"R,R,CONVEX",27,328,28,0,0,RED,R,0,2,8,5,15,5,0,9,0,0,5,0,2,2,0,1,5,531,0.000151,0.000284,588,2.173763,3.399346,2,8,0.266667,1.333333,0.047619,1.24,-1
6,"R,R,CONVEX",27,328,28,2,1,ORANGE,CONVEX,0,3,2,2,5,2,0,4,0,0,0,3,0,3,0,0,6,492,2.147626,4.365093,588,2.173763,3.399346,2,8,0.266667,-4.666667,0.047619,1.24,-1
6,"R,R,CONVEX",27,328,28,1,2,BLUE,R,1,1,10,9,15,3,1,10,1,1,8,1,0,2,1,2,6,527,0.000246,0.000467,588,2.173763,3.399346,2,8,0.266667,3.333333,0.047619,1.24,-1
6,"R,R,CONVEX",28,329,29,2,0,ORANGE,CONVEX,1,1,10,10,15,0,4,10,1,0,0,7,8,1,5,0,21,176,0.931833,5.294504,181,0.941681,2.44949,4,6,0.190476,3.0,0.196078,2.521739,-1
6,"R,R,CONVEX",28,329,29,0,1,RED,R,0,3,4,3,11,1,1,6,0,0,2,4,0,0,1,0,5,163,6.6e-05,0.000405,181,0.941681,2.44949,4,6,0.190476,-3.0,0.196078,2.521739,-1
6,"R,R,CONVEX",28,329,29,1,2,BLUE,R,0,2,7,6,8,0,2,3,0,1,6,0,1,0,1,0,2,188,4.8e-05,0.000255,181,0.941681,2.44949,4,6,0.190476,0.0,0.196078,2.521739,-1
6,"R,R,CONVEX",29,330,30,2,0,ORANGE,CONVEX,0,2,7,7,15,5,0,8,1,0,0,1,7,3,2,0,13,315,1.471827,4.672466,362,1.488487,2.44949,4,6,0.190476,0.0,0.268398,6.166667,-1
6,"R,R,CONVEX",29,330,30,1,1,BLUE,R,1,1,10,8,15,0,3,7,0,1,7,1,0,1,0,1,3,344,0.00014,0.000406,362,1.488487,2.44949,4,6,0.190476,3.0,0.268398,6.166667,-1
6,"R,R,CONVEX",29,330,30,0,2,RED,R,0,3,4,2,10,2,0,8,0,0,2,3,0,1,0,3,7,297,7.9e-05,0.000266,362,1.488487,2.44949,4,6,0.190476,-3.0,0.268398,6.166667,-1
6,"R,R,CONVEX",30,331,31,0,0,RED,R,1,1,10,6,15,4,0,6,0,1,8,0,0,1,1,1,3,332,0.000132,0.000399,343,1.516147,2.494438,4,6,0.181818,2.666667,0.10119,1.548387,-1
6,"R,R,CONVEX",30,331,31,1,1,BLUE,R,0,2,8,7,15,3,1,6,1,0,3,3,0,3,0,4,10,314,8.3e-05,0.000266,343,1.516147,2.494438,4,6,0.181818,0.666667,0.10119,1.548387,-1
6,"R,R,CONVEX",30,331,31,2,2,ORANGE,CONVEX,0,3,4,4,15,0,2,6,0,0,0,12,8,0,7,5,32,294,1.500017,5.102097,343,1.516147,2.494438,4,6,0.181818,-3.333333,0.10119,1.548387,-1
6,"R,R,CONVEX",31,332,32,0,0,RED,R,1,1,10,6,6,2,0,5,1,1,5,0,0,1,0,0,1,136,3.6e-05,0.000263,139,0.628908,3.399346,2,8,0.333333,4.666667,0.101695,1.6,-1
6,"R,R,CONVEX",31,332,32,2,1,ORANGE,CONVEX,0,3,2,2,8,2,0,4,0,0,0,0,7,2,0,0,9,120,0.623118,5.19265,139,0.628908,3.399346,2,8,0.333333,-3.333333,0.101695,1.6,-1
6,"R,R,CONVEX",31,332,32,1,2,BLUE,R,0,2,4,3,4,3,0,3,0,0,2,1,0,2,1,0,4,123,4.7e-05,0.000378,139,0.628908,3.399346,2,8,0.333333,-1.333333,0.101695,1.6,-1
6,"R,R,CONVEX",32,333,33,2,0,ORANGE,CONVEX,1,1,10,10,15,0,4,9,1,0,0,1,7,1,1,2,12,236,1.204076,5.102018,253,1.214773,3.265986,2,8,0.296296,4.0,0.432432,9.0,-1
6,"R,R,CONVEX",32,333,33,0,1,RED,R,0,3,2,2,7,2,0,4,0,0,2,0,2,1,0,1,4,215,8.7e-05,0.000405,253,1.214773,3.265986,2,8,0.296296,-4.0,0.432432,9.0,-1
6,"R,R,CONVEX",32,333,33,1,2,BLUE,R,0,2,6,4,7,2,0,3,0,1,4,0,0,6,0,0,6,222,5.7e-05,0.000256,253,1.214773,3.265986,2,8,0.296296,0.0,0.432432,9.0,-1
6,"R,R,CONVEX",33,334,34,2,0,ORANGE,CONVEX,0,3,5,4,15,2,0,8,1,0,0,1,2,5,0,4,12,276,1.361475,4.93288,312,1.374877,2.160247,5,5,0.138889,-3.0,0.165017,2.041667,-1
6,"R,R,CONVEX",33,334,34,1,1,BLUE,R,0,2,9,7,15,5,1,6,0,0,2,1,0,2,0,2,5,313,0.000118,0.000377,312,1.374877,2.160247,5,5,0.138889,1.0,0.165017,2.041667,-1
6,"R,R,CONVEX",33,334,34,0,2,RED,R,1,1,10,8,5,0,3,3,0,1,5,0,1,0,0,0,1,279,7.4e-05,0.000265,312,1.374877,2.160247,5,5,0.138889,2.0,0.165017,2.041667,-1
6,"R,R,CONVEX",34,335,35,2,0,ORANGE,CONVEX,1,1,10,7,15,1,2,7,1,0,0,1,5,3,3,4,16,187,1.159394,6.199968,202,1.173156,2.054805,5,5,0.144928,2.333333,0.08547,1.46875,-1
6,"R,R,CONVEX",34,335,35,1,1,BLUE,R,0,3,5,4,15,2,1,6,0,0,1,2,2,0,2,0,6,183,9.5e-05,0.000521,202,1.173156,2.054805,5,5,0.144928,-2.666667,0.08547,1.46875,-1
6,"R,R,CONVEX",34,335,35,0,2,RED,R,0,2,8,7,13,1,2,6,0,1,5,2,0,0,2,0,4,241,6.4e-05,0.000264,202,1.173156,2.054805,5,5,0.144928,0.333333,0.08547,1.46875,-1
6,"R,R,CONVEX",35,336,36,1,0,BLUE,R,0,2,7,7,15,5,0,6,0,1,3,1,3,1,3,2,10,377,0.000159,0.000422,410,1.668545,1.414214,7,3,0.083333,-1.0,0.05848,1.294118,-1
6,"R,R,CONVEX",35,336,36,0,1,RED,R,1,1,10,8,13,2,2,7,1,0,3,0,0,1,0,3,4,418,0.000111,0.000265,410,1.668545,1.414214,7,3,0.083333,2.0,0.05848,1.294118,-1
6,"R,R,CONVEX",35,336,36,2,2,ORANGE,CONVEX,0,2,7,4,3,0,2,2,0,0,0,0,8,5,2,10,25,359,1.646706,4.586924,410,1.668545,1.414214,7,3,0.083333,-1.0,0.05848,1.294118,-1
6,"R,R,CONVEX",36,337,37,2,0,ORANGE,CONVEX,0,3,7,4,6,0,2,3,0,0,0,0,1,1,8,7,17,358,1.554945,4.343421,387,1.578245,1.247219,7,3,0.076923,-1.666667,0.022523,1.106383,-1
6,"R,R,CONVEX",36,337,37,0,1,RED,R,0,2,9,7,15,1,3,8,0,0,2,1,1,0,3,0,5,378,0.000149,0.000394,387,1.578245,1.247219,7,3,0.076923,0.333333,0.022523,1.106383,-1
6,"R,R,CONVEX",36,337,37,1,2,BLUE,R,1,1,10,10,15,4,2,9,1,0,0,2,1,2,2,0,7,372,9.7e-05,0.000262,387,1.578245,1.247219,7,3,0.076923,1.333333,0.022523,1.106383,-1
6,"R,R,CONVEX",37,338,38,2,0,ORANGE,CONVEX,0,3,4,4,15,2,0,12,1,0,0,2,7,0,8,0,17,461,2.103368,4.562621,546,2.129383,2.624669,4,6,0.173913,-3.666667,0.20915,2.454545,-1
6,"R,R,CONVEX",37,338,38,1,1,BLUE,R,0,2,9,5,15,3,0,10,0,1,7,5,1,1,0,0,7,482,0.000192,0.000399,546,2.129383,2.624669,4,6,0.173913,1.333333,0.20915,2.454545,-1
6,"R,R,CONVEX",37,338,38,0,2,RED,R,1,1,10,9,15,3,3,10,0,0,6,0,0,0,0,0,0,568,0.000147,0.000259,546,2.129383,2.624669,4,6,0.173913,2.333333,0.20915,2.454545,-1
6,"R,R,CONVEX",38,339,39,0,0,RED,R,0,2,4,4,15,2,0,9,1,0,0,0,2,0,0,1,3,133,5.9e-05,0.000444,158,0.700543,3.399346,2,8,0.333333,-1.333333,0.352941,6.625,-1
6,"R,R,CONVEX",38,339,39,1,1,BLUE,R,1,1,10,10,15,2,3,8,0,1,5,1,3,0,0,0,4,188,5e-05,0.000266,158,0.700543,3.399346,2,8,0.333333,4.666667,0.352941,6.625,-1
6,"R,R,CONVEX",38,339,39,2,2,ORANGE,CONVEX,0,3,2,2,10,2,0,8,0,0,0,0,2,5,0,0,7,136,0.690129,5.074477,158,0.700543,3.399346,2,8,0.333333,-3.333333,0.352941,6.625,-1
6,"R,R,CONVEX",39,340,40,1,0,BLUE,R,1,1,10,9,15,5,0,6,1,1,4,0,1,0,1,0,2,246,9.3e-05,0.000379,259,0.968614,3.559026,2,8,0.355556,5.0,0.338308,7.8,-1
6,"R,R,CONVEX",39,340,40,0,1,RED,R,0,2,3,2,5,2,0,3,0,0,1,0,3,1,0,3,7,208,5.4e-05,0.000261,259,0.968614,3.559026,2,8,0.355556,-2.0,0.338308,7.8,-1
6,"R,R,CONVEX",39,340,40,2,2,ORANGE,CONVEX,0,3,2,2,2,2,0,1,0,0,0,1,0,10,0,8,19,210,0.959033,4.566822,259,0.968614,3.559026,2,8,0.355556,-3.0,0.338308,7.8,-1
6,"R,R,CONVEX",40,341,41,1,0,BLUE,R,1,1,10,7,7,1,2,3,0,1,7,0,0,0,0,3,3,212,5.5e-05,0.000259,208,0.914522,2.054805,5,5,0.151515,2.666667,0.058201,1.305556,-1
6,"R,R,CONVEX",40,341,41,2,1,ORANGE,CONVEX,0,3,5,3,2,1,1,1,0,0,0,0,0,4,0,3,7,180,0.903626,5.020143,208,0.914522,2.054805,5,5,0.151515,-2.333333,0.058201,1.305556,-1
6,"R,R,CONVEX",40,341,41,0,2,RED,R,0,2,7,7,11,3,1,6,1,0,1,3,0,3,2,1,9,197,9.8e-05,0.000499,208,0.914522,2.054805,5,5,0.151515,-0.333333,0.058201,1.305556,-1
6,"R,R,CONVEX",41,342,42,2,0,ORANGE,CONVEX,0,2,6,6,15,0,2,10,1,0,0,14,16,0,16,15,61,858,3.58775,4.181527,987,3.62721,2.160247,5,5,0.15873,-1.0,0.301887,9.0,-1
6,"R,R,CONVEX",41,342,42,0,1,RED,R,0,3,5,2,14,2,0,8,0,0,3,3,0,3,1,0,7,782,0.000321,0.00041,987,3.62721,2.160247,5,5,0.15873,-2.0,0.301887,9.0,-1
6,"R,R,CONVEX",41,342,42,1,2,BLUE,R,1,1,10,8,15,4,1,9,0,1,11,2,3,3,0,1,9,979,0.000256,0.000262,987,3.62721,2.160247,5,5,0.15873,3.0,0.301887,9.0,-1
6,"R,R,CONVEX",42,343,43,0,0,RED,R,1,1,10,9,15,5,0,9,1,1,5,0,1,2,0,0,3,293,0.000106,0.000362,286,1.061904,3.265986,2,8,0.296296,4.0,0.029963,1.142857,-1
6,"R,R,CONVEX",42,343,43,1,1,BLUE,R,0,2,6,4,11,0,2,5,0,0,3,0,0,2,3,0,5,269,7.1e-05,0.000265,286,1.061904,3.265986,2,8,0.296296,0.0,0.029963,1.142857,-1
6,"R,R,CONVEX",42,343,43,2,2,ORANGE,CONVEX,0,3,2,2,2,2,0,1,0,0,0,1,0,4,2,0,7,232,1.049148,4.522191,286,1.061904,3.265986,2,8,0.296296,-4.0,0.029963,1.142857,-1
6,"R,R,CONVEX",43,344,44,1,0,BLUE,R,0,3,3,2,8,2,0,5,0,0,1,1,0,3,0,3,7,222,0.000185,0.000831,263,1.215083,3.091206,3,7,0.27451,-2.666667,0.264957,3.818182,-1
6,"R,R,CONVEX",43,344,44,0,1,RED,R,1,1,10,8,15,4,1,7,0,1,3,2,1,1,1,0,5,272,8.6e-05,0.000316,263,1.215083,3.091206,3,7,0.27451,4.333333,0.264957,3.818182,-1
6,"R,R,CONVEX",43,344,44,2,2,ORANGE,CONVEX,0,2,4,4,15,2,0,10,1,0,0,4,0,2,0,0,6,224,1.197392,5.345501,263,1.215083,3.091206,3,7,0.27451,-1.666667,0.264957,3.818182,-1
6,"R,R,CONVEX",44,345,45,1,0,BLUE,R,0,2,8,7,15,5,0,10,1,0,1,3,3,2,0,2,10,240,8.2e-05,0.000341,249,1.173234,2.44949,5,6,0.166667,0.0,0.154229,2.068966,-1
6,"R,R,CONVEX",44,345,45,2,1,ORANGE,CONVEX,0,3,5,5,15,5,0,5,0,0,0,1,1,6,1,0,9,229,1.151512,5.028438,249,1.173234,2.44949,5,6,0.166667,-3.0,0.154229,2.068966,-1
6,"R,R,CONVEX",44,345,45,0,2,RED,R,1,1,11,9,15,5,1,7,0,1,3,0,3,1,2,12,18,250,0.000256,0.001023,249,1.173234,2.44949,5,6,0.166667,3.0,0.154229,2.068966,-1
6,"R,R,CONVEX",45,346,46,0,0,RED,R,0,3,4,4,15,4,0,8,0,0,4,2,3,0,1,0,6,346,0.000163,0.000471,401,1.706985,2.44949,4,6,0.190476,-3.0,0.164875,2.277778,-1
6,"R,R,CONVEX",45,346,46,1,1,BLUE,R,1,1,10,7,15,5,0,6,0,1,5,0,1,1,1,1,4,381,0.000106,0.000279,401,1.706985,2.44949,4,6,0.190476,3.0,0.164875,2.277778,-1
6,"R,R,CONVEX",45,346,46,2,2,ORANGE,CONVEX,0,2,7,7,15,5,0,8,1,0,0,5,0,0,7,0,12,348,1.687287,4.848527,401,1.706985,2.44949,4,6,0.190476,0.0,0.164875,2.277778,-1
6,"R,R,CONVEX",46,347,47,1,0,BLUE,R,1,1,10,9,15,5,0,9,1,1,7,1,0,1,0,0,2,528,0.000195,0.00037,559,1.990241,3.399346,2,8,0.266667,3.333333,0.016667,1.076923,-1
6,"R,R,CONVEX",46,347,47,0,1,RED,R,0,2,8,5,14,3,1,7,0,0,5,0,2,2,1,0,5,493,0.000135,0.000273,559,1.990241,3.399346,2,8,0.266667,1.333333,0.016667,1.076923,-1
